################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
 -8.0431917164178490E-01 a       533     1     8     2     8
 -2.0480279081688493E-01 a       534     1     8     2     9
  5.5692591594041108E-01 a       535     1     8     2    10
  3.5877053352752608E-01 a       536     1     8     2    11
 -5.1181051489612850E-01 a       537     1     8     2    12
 -4.9223385349727317E-01 a       538     1     8     2    13
  6.0918658953091520E-01 a       539     1     8     2    14
 -9.2019928610172741E-01 a       540     1     8     2    15
  4.6551764397335671E-01 a       541     1     9     2     1
 -3.7228434253334375E+00 a       542     1     9     2     2
  2.1472448353211848E+00 a       543     1     9     2     3
 -6.8118680768374407E-01 a       544     1     9     2     4
  8.0960140948070147E-01 a       545     1     9     2     5
  8.6073759608768829E-01 a       546     1     9     2     6
 -3.2156891330467469E-01 a       547     1     9     2     7
 -6.2441910437159076E-01 a       548     1     9     2     8
 -5.8855217946865068E-01 a       549     1     9     2     9
  3.4902588783214955E-01 a       550     1     9     2    10
  2.4746026340891286E-01 a       551     1     9     2    11
 -1.6431414691243451E-01 a       552     1     9     2    12
 -5.0734169180317190E-01 a       553     1     9     2    13
  1.5181947477123887E+00 a       554     1     9     2    14
  3.3308705507889380E-01 a       555     1     9     2    15
 -1.5396196330504393E+00 a       556     1    10     2     1
  1.2637074666083217E+00 a       557     1    10     2     2
 -1.0568688010383614E-01 a       558     1    10     2     3
  8.1933851573983385E-01 a       559     1    10     2     4
  6.7969569502440730E-01 a       560     1    10     2     5
 -2.2145170051903554E-01 a       561     1    10     2     6
 -5.5761419758197506E-01 a       562     1    10     2     7
 -4.0198754543542980E-01 a       563     1    10     2     8
  4.1935937243059362E-01 a       564     1    10     2     9
  4.0959738057840595E-01 a       565     1    10     2    10
  6.3231239739923606E-01 a       566     1    10     2    11
  4.2884778563503162E-01 a       567     1    10     2    12
 -1.0113757938483399E+00 a       568     1    10     2    13
  5.3610612286520476E-01 a       569     1    10     2    14
 -1.0556837762204863E+00 a       570     1    10     2    15
  1.2685502357457505E+00 a       571     1    11     2     1
 -1.7416672537831951E-01 a       572     1    11     2     2
  4.1844525730889315E-01 a       573     1    11     2     3
 -5.5314427307005831E-01 a       574     1    11     2     4
  2.1839847053653266E-01 a       575     1    11     2     5
 -3.4971121889924373E-01 a       576     1    11     2     6
  3.7799590160515156E-01 a       577     1    11     2     7
  8.6567208400951068E-01 a       578     1    11     2     8
  1.4364404335422771E+00 a       579     1    11     2     9
 -1.0969940543899275E+00 a       580     1    11     2    10
 -1.9239718971030706E+00 a       581     1    11     2    11
  3.9536243580972308E-01 a       582     1    11     2    12
 -2.2520325365033134E-01 a       583     1    11     2    13
 -6.2084721688867650E-01 a       584     1    11     2    14
 -1.5543468874291186E-01 a       585     1    11     2    15
 -8.5140877642398283E-01 a       586     1    12     2     1
 -1.2454004690209415E+00 a       587     1    12     2     2
 -3.3535415561690457E-01 a       588     1    12     2     3
  3.8368490360887697E-01 a       589     1    12     2     4
  1.4908667534632697E-01 a       590     1    12     2     5
 -8.3333701889580702E-01 a       591     1    12     2     6
  6.1114104154866189E-01 a       592     1    12     2     7
 -3.7597405725790528E-01 a       593     1    12     2     8
 -2.6122721414957079E-01 a       594     1    12     2     9
  1.2946823048812336E-01 a       595     1    12     2    10
 -2.7453986091224442E-01 a       596     1    12     2    11
  5.7022344487913112E-01 a       597     1    12     2    12
 -2.4639357117930263E-01 a       598     1    12     2    13
 -1.2150273055966823E-01 a       599     1    12     2    14
 -1.2406030141175277E-01 a       600     1    12     2    15
  4.9380042416537367E-01 a       601     1    13     2     1
 -1.3736527957696327E+00 a       602     1    13     2     2
 -3.0523663382323513E-02 a       603     1    13     2     3
 -9.4160311577003963E-01 a       604     1    13     2     4
  9.7195369280406463E-01 a       605     1    13     2     5
 -3.0326690501292225E-01 a       606     1    13     2     6
  1.6428152770715967E+00 a       607     1    13     2     7
 -4.8473507531416854E-01 a       608     1    13     2     8
 -2.6554745386202283E-01 a       609     1    13     2     9
  6.3003101856258847E-01 a       610     1    13     2    10
 -2.4526437905932752E-01 a       611     1    13     2    11
 -8.7511816387226438E-02 a       612     1    13     2    12
  4.7188068950942356E-04 a       613     1    13     2    13
  1.4701682228900623E-01 a       614     1    13     2    14
  7.0631985414729692E-01 a       615     1    13     2    15
 -1.1681803257097823E+00 a       616     1    14     2     1
  1.2801308026147595E+00 a       617     1    14     2     2
  7.4333493910915642E-03 a       618     1    14     2     3
  6.2509848190954298E-01 a       619     1    14     2     4
 -5.1453925305308168E-01 a       620     1    14     2     5
 -2.9918287877473326E-01 a       621     1    14     2     6
  4.9988731452261598E-01 a       622     1    14     2     7
 -1.1169309081355702E-01 a       623     1    14     2     8
  2.1104272888861225E-01 a       624     1    14     2     9
  1.5186990927207900E-01 a       625     1    14     2    10
  3.3196689005134485E-02 a       626     1    14     2    11
  1.3635666784404349E-01 a       627     1    14     2    12
 -7.3262829329638746E-01 a       628     1    14     2    13
  3.8876502588017936E-01 a       629     1    14     2    14
 -2.0198857411936895E-02 a       630     1    14     2    15
  7.5914140713287859E-01 a       631     1    15     2     1
  6.5092623978173869E-01 a       632     1    15     2     2
  6.0697920122473381E-01 a       633     1    15     2     3
 -2.0859346151797087E-01 a       634     1    15     2     4
 -8.1175218161094642E-01 a       635     1    15     2     5
 -9.2962708212841294E-01 a       636     1    15     2     6
  7.8027033226375819E-01 a       637     1    15     2     7
  6.9044245596551912E-01 a       638     1    15     2     8
 -1.4312642982475234E+00 a       639     1    15     2     9
 -8.7307583912012543E-01 a       640     1    15     2    10
 -2.7652895811996009E-01 a       641     1    15     2    11
  1.3351550777484753E+00 a       642     1    15     2    12
 -7.4839613057207555E-01 a       643     1    15     2    13
  2.8096200865009002E-01 a       644     1    15     2    14
 -6.2006871200699287E-01 a       645     1    15     2    15
  1.4398442417005264E-01 b       646     2     1
 -5.4496881492037200E-03 b       647     2     2
  1.2274324646797730E-01 b       648     2     3
  2.4755591355047513E-01 b       649     2     4
  2.0897688381254961E-01 b       650     2     5
  2.5379992460789064E-01 b       651     2     6
  1.4413639244992171E-01 b       652     2     7
  1.2535643236488367E+00 b       653     2     8
 -4.0625651239505783E-01 b       654     2     9
 -4.4915540371164764E-01 b       655     2    10
  3.4163771399556431E-01 b       656     2    11
  1.8467588478647443E+00 b       657     2    12
 -3.0335080099779221E-01 b       658     2    13
  1.5993624068359316E-01 b       659     2    14
  9.3024529692923030E-01 b       660     2    15
  1.7304087778264872E+00 a       661     2     1     3     1
 -7.2546022625400031E-01 a       662     2     2     3     1
 -5.7115358960926388E-01 a       663     2     3     3     1
  1.1818755957378659E+00 a       664     2     4     3     1
 -4.5221506763575198E-01 a       665     2     5     3     1
 -1.0187761672400359E+00 a       666     2     6     3     1
  5.9303409593593148E-01 a       667     2     7     3     1
  1.5098241530392491E+00 a       668     2     8     3     1
 -2.6396046820041312E+00 a       669     2     9     3     1
 -1.9104779892612966E-01 a       670     2    10     3     1
 -8.6056071949311364E-01 a       671     2    11     3     1
 -1.0336145563568402E+00 a       672     2    12     3     1
  2.3032466973622991E+00 a       673     2    13     3     1
 -7.4807005728048082E-01 a       674     2    14     3     1
 -6.5255301987477449E-02 a       675     2    15     3     1
 -1.0125480938841536E+00 b       676     3     1
