################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
 -2.7481997812672160E-01 a       534     1     4     2     9
 -1.0403672672893613E-02 a       535     1     4     2    10
  3.0970402560121485E-01 a       536     1     4     2    11
  7.1464996329691866E-01 a       537     1     4     2    12
  5.0013047770725694E-01 a       538     1     4     2    13
 -2.9582271375438757E-02 a       539     1     4     2    14
 -6.4699283010862613E-02 a       540     1     4     2    15
  1.4680322460823625E-02 a       541     1     5     2     1
  4.2822334257583627E-01 a       542     1     5     2     2
  5.5020430696884015E-01 a       543     1     5     2     3
  7.2695061522734417E-01 a       544     1     5     2     4
  4.7374894188961497E-01 a       545     1     5     2     5
 -4.4788958712697136E-01 a       546     1     5     2     6
 -4.0975896805437373E-01 a       547     1     5     2     7
 -8.5576880614029505E-01 a       548     1     5     2     8
  2.3483625454629842E-02 a       549     1     5     2     9
  2.7331508088141832E-01 a       550     1     5     2    10
  1.1995359154807786E-01 a       551     1     5     2    11
 -7.8863335815320434E-01 a       552     1     5     2    12
  8.2586072909812430E-02 a       553     1     5     2    13
 -1.3697516764883552E-01 a       554     1     5     2    14
  7.2723387838285514E-01 a       555     1     5     2    15
 -3.0564827214488660E-01 a       556     1     6     2     1
  1.7185872358641534E-02 a       557     1     6     2     2
 -2.9035209502425685E-01 a       558     1     6     2     3
  5.5194068834586711E-02 a       559     1     6     2     4
 -2.3225738819924374E-02 a       560     1     6     2     5
  3.2629607776362524E-01 a       561     1     6     2     6
  2.0741730516185780E-01 a       562     1     6     2     7
  4.6989832730399578E-01 a       563     1     6     2     8
  7.5577549883176876E-01 a       564     1     6     2     9
 -3.4405961577666166E-01 a       565     1     6     2    10
  7.1442069670921871E-01 a       566     1     6     2    11
  2.9202497703141100E-01 a       567     1     6     2    12
 -2.9637263093646511E-02 a       568     1     6     2    13
 -1.0020864032725209E-01 a       569     1     6     2    14
  4.5037125984983939E-01 a       570     1     6     2    15
  1.7482745140305483E-01 a       571     1     7     2     1
  6.6674734755327403E-01 a       572     1     7     2     2
 -1.5628269748681231E-01 a       573     1     7     2     3
  3.4982788256491321E-01 a       574     1     7     2     4
 -1.6366819171390928E-01 a       575     1     7     2     5
  2.7690357079276612E-01 a       576     1     7     2     6
 -2.8064922670839470E-02 a       577     1     7     2     7
 -9.6213621779225134E-01 a       578     1     7     2     8
  1.4890732305623921E-02 a       579     1     7     2     9
  3.7763163744925353E-02 a       580     1     7     2    10
 -5.4532990968575745E-01 a       581     1     7     2    11
 -3.2492552608055958E-01 a       582     1     7     2    12
  3.9986063134716343E-01 a       583     1     7     2    13
 -1.0049314152595098E-02 a       584     1     7     2    14
 -1.4251552571711612E-01 a       585     1     7     2    15
 -3.7835919500435089E-01 a       586     1     8     2     1
  2.8530006417642773E-01 a       587     1     8     2     2
  4.0905830329978921E-01 a       588     1     8     2     3
  3.7625870905909586E-01 a       589     1     8     2     4
 -4.9790227777096942E-02 a       590     1     8     2     5
 -1.2660685881757489E-01 a       591     1     8     2     6
 -4.7748901608818944E-01 a       592     1     8     2     7
 -8.5282059423377432E-01 a       593     1     8     2     8
  3.8984865396338453E-01 a       594     1     8     2     9
  3.4376197437907730E-01 a       595     1     8     2    10
  2.5818995232650077E-01 a       596     1     8     2    11
 -6.8165339688938939E-02 a       597     1     8     2    12
 -2.9886789002676013E-02 a       598     1     8     2    13
 -2.2249949268271996E-01 a       599     1     8     2    14
  4.8044637804898560E-01 a       600     1     8     2    15
 -3.1627249891020587E-01 a       601     1     9     2     1
 -4.2593661875288086E-01 a       602     1     9     2     2
 -1.2032434152355531E-02 a       603     1     9     2     3
 -4.2381041950838005E-01 a       604     1     9     2     4
 -3.7106748515046933E-01 a       605     1     9     2     5
  5.0670994829683624E-01 a       606     1     9     2     6
 -3.2766855649086474E-01 a       607     1     9     2     7
  1.9637709472426296E-01 a       608     1     9     2     8
  5.5745093361206075E-02 a       609     1     9     2     9
 -8.4684105328409906E-02 a       610     1     9     2    10
 -2.2333910987394862E-01 a       611     1     9     2    11
 -3.1017810008779662E-01 a       612     1     9     2    12
 -1.2632461173854270E-01 a       613     1     9     2    13
 -4.2830206780403879E-01 a       614     1     9     2    14
  1.7921844697125147E-01 a       615     1     9     2    15
 -7.5219208418333305E-01 a       616     1    10     2     1
  4.8943770297410921E-01 a       617     1    10     2     2
 -2.8474355668512641E-02 a       618     1    10     2     3
 -1.8448943670493617E-01 a       619     1    10     2     4
  6.2314162465979972E-01 a       620     1    10     2     5
  7.1101303206407718E-01 a       621     1    10     2     6
 -9.2426540188929707E-01 a       622     1    10     2     7
  9.2684904069283491E-01 a       623     1    10     2     8
  4.3654619973290715E-01 a       624     1    10     2     9
 -6.9476478705928169E-01 a       625     1    10     2    10
  1.9369077156558254E-01 a       626     1    10     2    11
 -6.2550814105154495E-01 a       627     1    10     2    12
  2.0284117501004909E-01 a       628     1    10     2    13
 -1.1683686301108720E-02 a       629     1    10     2    14
 -3.5337803842005561E-01 a       630     1    10     2    15
 -6.9240534656978117E-02 a       631     1    11     2     1
  1.5963174305482986E-01 a       632     1    11     2     2
  8.5354909443520963E-02 a       633     1    11     2     3
  3.4428817267502337E-01 a       634     1    11     2     4
 -1.0411052199539840E-01 a       635     1    11     2     5
  2.1401297695841087E-01 a       636     1    11     2     6
 -7.2303922036666024E-01 a       637     1    11     2     7
  6.7198230644668023E-03 a       638     1    11     2     8
 -7.3293197125650737E-03 a       639     1    11     2     9
 -1.8302849578061575E-01 a       640     1    11     2    10
  2.4251081686935866E-01 a       641     1    11     2    11
 -4.0526742446672988E-02 a       642     1    11     2    12
 -2.0884225479145280E-01 a       643     1    11     2    13
 -3.6125889449589499E-01 a       644     1    11     2    14
  4.6633980493336330E-01 a       645     1    11     2    15
 -3.2514735469451522E-01 a       646     1    12     2     1
  5.7357351157485825E-01 a       647     1    12     2     2
  1.6038413433665066E-01 a       648     1    12     2     3
  1.5672558336612302E-01 a       649     1    12     2     4
  7.9657798175011854E-02 a       650     1    12     2     5
  4.1216055587255648E-02 a       651     1    12     2     6
 -4.9223756604429403E-01 a       652     1    12     2     7
  8.1243328104824014E-02 a       653     1    12     2     8
  4.6068117862013302E-01 a       654     1    12     2     9
  3.5958066078072487E-01 a       655     1    12     2    10
 -3.6869133747320887E-01 a       656     1    12     2    11
 -5.7315911867194780E-01 a       657     1    12     2    12
 -2.7414677596845388E-01 a       658     1    12     2    13
  2.1865902622232317E-01 a       659     1    12     2    14
  5.9346684423573770E-01 a       660     1    12     2    15
  1.2899688518102184E-01 a       661     1    13     2     1
  3.2627443800952061E-01 a       662     1    13     2     2
  2.9693590760583544E-01 a       663     1    13     2     3
 -2.9848371314352468E-01 a       664     1    13     2     4
  3.8857761176565792E-01 a       665     1    13     2     5
  1.3027388397427400E-01 a       666     1    13     2     6
 -1.9906583308975276E-01 a       667     1    13     2     7
  3.2354101075567843E-01 a       668     1    13     2     8
 -2.9619154175103379E-01 a       669     1    13     2     9
 -1.8844371121002185E-01 a       670     1    13     2    10
 -3.0956656286609041E-01 a       671     1    13     2    11
  1.4511804022697433E-01 a       672     1    13     2    12
  5.5565001788828172E-02 a       673     1    13     2    13
 -2.9743802162920197E-01 a       674     1    13     2    14
  2.2395310412011241E-01 a       675     1    13     2    15
 -5.1561366742981629E-01 a       676     1    14     2     1
 -7.6342089837304972E-01 a       677     1    14     2     2
  1.5714403377618405E-01 a       678     1    14     2     3
 -6.2899403536627452E-01 a       679     1    14     2     4
  6.8968409947187526E-01 a       680     1    14     2     5
  2.7918769654827896E-01 a       681     1    14     2     6
  9.6890872880784273E-01 a       682     1    14     2     7
  5.0792007100453718E-01 a       683     1    14     2     8
  2.8421235775624148E-01 a       684     1    14     2     9
 -1.8947990818127206E-02 a       685     1    14     2    10
 -1.6730379376364776E-01 a       686     1    14     2    11
  2.9164732171588481E-01 a       687     1    14     2    12
 -6.0886399093331578E-01 a       688     1    14     2    13
 -1.3058083922397751E-01 a       689     1    14     2    14
 -7.1078679264866607E-01 a       690     1    14     2    15
 -2.4401231542697638E-01 a       691     1    15     2     1
 -4.0010377330507996E-01 a       692     1    15     2     2
  3.6805869598689644E-01 a       693     1    15     2     3
  1.2349444376950400E-01 a       694     1    15     2     4
 -1.2543626682994449E-01 a       695     1    15     2     5
  2.6796175717043746E-01 a       696     1    15     2     6
  6.6277960249036108E-02 a       697     1    15     2     7
  8.8918979816050667E-02 a       698     1    15     2     8
 -3.4792599460472529E-01 a       699     1    15     2     9
 -1.7766337004418520E-01 a       700     1    15     2    10
  3.6259902612548184E-01 a       701     1    15     2    11
 -4.3845261653563256E-02 a       702     1    15     2    12
  3.9000020779136424E-01 a       703     1    15     2    13
  1.5306564243658002E-02 a       704     1    15     2    14
  2.8535571593512127E-01 a       705     1    15     2    15
  2.3075193150023626E-01 b       706     2     1
  7.8744814690337872E-01 b       707     2     2
  1.8369013487200253E-01 b       708     2     3
 -3.6467665328602245E-01 b       709     2     4
 -5.9776279642195784E-01 b       710     2     5
 -3.9931800501091813E-01 b       711     2     6
 -4.1287223196875578E-01 b       712     2     7
 -6.8962060859540275E-01 b       713     2     8
  6.8739521123574154E-01 b       714     2     9
 -1.7111071830874280E-01 b       715     2    10
  2.6883323190154534E-01 b       716     2    11
 -1.8654763723874873E-01 b       717     2    12
  1.5951196308558091E+00 b       718     2    13
 -1.4958240334478803E-01 b       719     2    14
  1.6692803729639888E-01 b       720     2    15
 -1.3137580631281656E+00 a       721     2     1     3     1
 -7.5902428014963930E-01 a       722     2     2     3     1
  2.5067172024748513E-01 a       723     2     3     3     1
  1.0550748673799615E+00 a       724     2     4     3     1
  5.7005557869213047E-02 a       725     2     5     3     1
  3.4564277345582473E-01 a       726     2     6     3     1
 -3.0567536958700836E-01 a       727     2     7     3     1
  2.1214616091821389E-01 a       728     2     8     3     1
 -3.8794150311130393E-01 a       729     2     9     3     1
  7.1998027912462825E-01 a       730     2    10     3     1
 -5.8014466453466651E-01 a       731     2    11     3     1
  3.7041485494822957E-01 a       732     2    12     3     1
 -5.5134900465295600E-01 a       733     2    13     3     1
  8.5151777694709752E-01 a       734     2    14     3     1
 -4.5213942524588030E-01 a       735     2    15     3     1
 -1.6251833574223866E+00 b       736     3     1
