################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
  5.7624091595618465E-01 a       533     1     7     2     8
  1.6016167982664670E-02 a       534     1     7     2     9
  2.1192379854818333E-01 a       535     1     7     2    10
  6.1275836693762287E-03 a       536     1     7     2    11
 -2.1787509734024729E-01 a       537     1     7     2    12
  1.8628966427951626E-01 a       538     1     7     2    13
 -3.2193306634397584E-01 a       539     1     7     2    14
 -4.7835092798473217E-01 a       540     1     7     2    15
 -1.4331136545385165E-01 a       541     1     8     2     1
 -2.8575345833466365E-01 a       542     1     8     2     2
  1.2830293359448160E-02 a       543     1     8     2     3
  2.9902528587268568E-02 a       544     1     8     2     4
  3.5464747384980633E-01 a       545     1     8     2     5
  4.1784869131094970E-01 a       546     1     8     2     6
  9.1207971236511320E-01 a       547     1     8     2     7
 -8.5042176904908595E-01 a       548     1     8     2     8
  3.7853274775436280E-01 a       549     1     8     2     9
  3.9329214541961743E-01 a       550     1     8     2    10
  9.2841044045530197E-01 a       551     1     8     2    11
 -1.7253877248443000E-02 a       552     1     8     2    12
  6.7172507151832173E-01 a       553     1     8     2    13
  1.2243028349534282E+00 a       554     1     8     2    14
  4.9185964366127433E-01 a       555     1     8     2    15
 -8.7203823790569002E-01 a       556     1     9     2     1
  4.7299320562807962E-01 a       557     1     9     2     2
 -2.3450897821657427E-01 a       558     1     9     2     3
  2.6152770362297917E-01 a       559     1     9     2     4
 -1.0706904293160502E+00 a       560     1     9     2     5
 -7.0761815409176976E-01 a       561     1     9     2     6
 -4.5702701413587593E-01 a       562     1     9     2     7
 -4.6125012642978323E-02 a       563     1     9     2     8
  2.5552560111944133E-02 a       564     1     9     2     9
  8.0491025663016036E-01 a       565     1     9     2    10
 -2.9623669016222619E-02 a       566     1     9     2    11
 -4.8168406049442442E-01 a       567     1     9     2    12
 -4.4637996361330762E-01 a       568     1     9     2    13
 -6.0319092298636723E-01 a       569     1     9     2    14
  4.9275170477765882E-02 a       570     1     9     2    15
 -1.5123106054374069E+00 a       571     1    10     2     1
  6.0250616028904747E-01 a       572     1    10     2     2
  1.0030331839682853E+00 a       573     1    10     2     3
  4.5837043900460239E-01 a       574     1    10     2     4
 -1.2944294817164266E+00 a       575     1    10     2     5
 -1.6004001784159935E-01 a       576     1    10     2     6
 -2.6421022377606528E-02 a       577     1    10     2     7
 -8.6493091341316808E-01 a       578     1    10     2     8
  5.7121606653231205E-01 a       579     1    10     2     9
  1.3185024108139839E-01 a       580     1    10     2    10
 -2.6141956272893235E-01 a       581     1    10     2    11
  1.0998840580958655E-01 a       582     1    10     2    12
 -6.0946600542388718E-01 a       583     1    10     2    13
 -6.4859837841566681E-01 a       584     1    10     2    14
  1.3226928812983393E-02 a       585     1    10     2    15
  6.1700223035056212E-01 a       586     1    11     2     1
 -1.5937798343500045E-01 a       587     1    11     2     2
 -3.3039968357782251E-02 a       588     1    11     2     3
  6.7141835548419704E-01 a       589     1    11     2     4
  4.9154563455949285E-01 a       590     1    11     2     5
 -1.0255768235595712E-01 a       591     1    11     2     6
 -5.0209868470360586E-01 a       592     1    11     2     7
  1.5003414168022544E-01 a       593     1    11     2     8
  8.1869999454025755E-01 a       594     1    11     2     9
  6.5073003563052997E-02 a       595     1    11     2    10
 -2.5849075925827708E-01 a       596     1    11     2    11
  2.2880000212062426E-01 a       597     1    11     2    12
  7.3090429019736602E-01 a       598     1    11     2    13
  1.9555460731209097E-02 a       599     1    11     2    14
 -5.4824623786022042E-02 a       600     1    11     2    15
  3.2688358170316628E-01 a       601     1    12     2     1
 -1.6068150057444117E-01 a       602     1    12     2     2
  1.6565412178460825E-01 a       603     1    12     2     3
 -5.6198541798100787E-01 a       604     1    12     2     4
  2.6743162747164556E-01 a       605     1    12     2     5
  2.2364005055944138E-02 a       606     1    12     2     6
  6.1271705432645462E-01 a       607     1    12     2     7
 -3.6891738198531182E-01 a       608     1    12     2     8
  2.2396313692899431E-01 a       609     1    12     2     9
  3.9652432378677094E-01 a       610     1    12     2    10
  1.7811854881138275E-01 a       611     1    12     2    11
  5.6022261699493370E-01 a       612     1    12     2    12
  8.1460885961058285E-02 a       613     1    12     2    13
  3.8652090858353966E-01 a       614     1    12     2    14
  3.7803833116251717E-01 a       615     1    12     2    15
  8.1031510269809745E-02 a       616     1    13     2     1
 -2.7824483722657622E-01 a       617     1    13     2     2
 -1.2016109485981341E-02 a       618     1    13     2     3
 -7.6272757547403480E-01 a       619     1    13     2     4
  7.8953492361789712E-01 a       620     1    13     2     5
  4.9407384326132564E-01 a       621     1    13     2     6
  2.8404442358339899E-01 a       622     1    13     2     7
  2.3280088530645546E-01 a       623     1    13     2     8
 -8.2858115747114769E-02 a       624     1    13     2     9
  5.3883219249404724E-01 a       625     1    13     2    10
  2.7635708921949251E-02 a       626     1    13     2    11
 -1.6287026121101841E-01 a       627     1    13     2    12
  1.7233476324778860E-01 a       628     1    13     2    13
  8.1661008253448930E-01 a       629     1    13     2    14
  6.5085626438612709E-01 a       630     1    13     2    15
  8.1538628584795519E-02 a       631     1    14     2     1
 -7.3758720669540034E-01 a       632     1    14     2     2
 -4.7263817865720703E-01 a       633     1    14     2     3
  1.3560545470362891E-02 a       634     1    14     2     4
  8.0994439094502946E-01 a       635     1    14     2     5
  2.6931541722264123E-02 a       636     1    14     2     6
 -5.0998750225965395E-01 a       637     1    14     2     7
  2.7569173747139852E-01 a       638     1    14     2     8
 -9.4791204143683860E-01 a       639     1    14     2     9
 -9.3179331263927925E-02 a       640     1    14     2    10
 -1.1025408595863089E+00 a       641     1    14     2    11
  8.2898779550487001E-01 a       642     1    14     2    12
  1.9204409228131877E-02 a       643     1    14     2    13
 -4.5025803320222818E-01 a       644     1    14     2    14
  5.0969357242902393E-02 a       645     1    14     2    15
 -3.4634426084409420E-01 a       646     1    15     2     1
  2.6595843551918390E-02 a       647     1    15     2     2
 -1.6602969539119300E-01 a       648     1    15     2     3
  3.8565005406460123E-01 a       649     1    15     2     4
 -2.6250896704249244E-01 a       650     1    15     2     5
 -1.0029161111171632E+00 a       651     1    15     2     6
 -5.3702286545974309E-01 a       652     1    15     2     7
  7.3820304306337936E-01 a       653     1    15     2     8
  2.1864220711858723E-01 a       654     1    15     2     9
 -4.0727886232871946E-01 a       655     1    15     2    10
 -6.6224920877232973E-01 a       656     1    15     2    11
 -5.8001487255535389E-02 a       657     1    15     2    12
  3.6567796601880154E-01 a       658     1    15     2    13
 -6.1921795701131399E-01 a       659     1    15     2    14
 -4.2795042541674544E-01 a       660     1    15     2    15
  6.3635089409761403E-01 b       661     2     1
 -5.4168849164688793E-01 b       662     2     2
  1.7554788868158569E-01 b       663     2     3
  3.6214796286669526E-01 b       664     2     4
  1.7260169606217049E-01 b       665     2     5
  7.7148721720343497E-02 b       666     2     6
 -1.9600831187328205E-01 b       667     2     7
  2.7308841486766208E-03 b       668     2     8
 -7.1038240502045691E-01 b       669     2     9
  8.6566441912009828E-01 b       670     2    10
  7.0617305211149695E-01 b       671     2    11
 -8.2159066514749102E-01 b       672     2    12
 -2.4766583963219002E-01 b       673     2    13
  2.7428547202938225E-01 b       674     2    14
 -8.2485132010682249E-01 b       675     2    15
  9.7612750163913145E-02 a       676     2     1     3     1
  1.0838937460714189E+00 a       677     2     2     3     1
 -1.1994459942770213E+00 a       678     2     3     3     1
  5.5404076758945831E-01 a       679     2     4     3     1
 -8.9097993334964720E-01 a       680     2     5     3     1
  9.2325847760714808E-01 a       681     2     6     3     1
  1.1520682553912867E+00 a       682     2     7     3     1
  3.7476983787080159E-01 a       683     2     8     3     1
  7.9149357727377778E-01 a       684     2     9     3     1
 -6.5111204282764490E-01 a       685     2    10     3     1
 -4.6766868599247191E-01 a       686     2    11     3     1
  9.8393682034495666E-01 a       687     2    12     3     1
  4.7359622545395125E-01 a       688     2    13     3     1
 -5.5573862988933143E-01 a       689     2    14     3     1
  1.1398700009187179E+00 a       690     2    15     3     1
 -3.2503667142037722E+00 b       691     3     1
