################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
 -7.4138177970966113E-01 a       533     1     7     2     8
  1.5624535988532584E-01 a       534     1     7     2     9
  6.0802309939981680E-01 a       535     1     7     2    10
 -8.0043364924988525E-01 a       536     1     7     2    11
  3.0608211243327804E-01 a       537     1     7     2    12
  3.5235205512062157E-01 a       538     1     7     2    13
  3.9679296978683709E-01 a       539     1     7     2    14
  3.2602810369674817E-01 a       540     1     7     2    15
 -4.1629980076709400E-01 a       541     1     8     2     1
  8.1837342017413883E-01 a       542     1     8     2     2
 -6.2898033919484930E-01 a       543     1     8     2     3
 -5.3772334246321807E-01 a       544     1     8     2     4
  1.1139661925751214E+00 a       545     1     8     2     5
 -8.9371137814124244E-02 a       546     1     8     2     6
 -1.3452205493090306E+00 a       547     1     8     2     7
 -1.6564939609510310E+00 a       548     1     8     2     8
  2.8174687530688963E-01 a       549     1     8     2     9
  1.5053195084388782E+00 a       550     1     8     2    10
 -2.2995582724452182E-01 a       551     1     8     2    11
  7.3813355121069812E-01 a       552     1     8     2    12
 -5.7503044615772859E-02 a       553     1     8     2    13
  4.8030084716192395E-01 a       554     1     8     2    14
  7.9120506015551140E-01 a       555     1     8     2    15
  5.5937755588750560E-01 a       556     1     9     2     1
 -6.2044338670736665E-02 a       557     1     9     2     2
  2.2392815294552882E-02 a       558     1     9     2     3
  1.0831577861250292E-02 a       559     1     9     2     4
 -8.4811368425540234E-01 a       560     1     9     2     5
 -2.8888049902773194E-01 a       561     1     9     2     6
  5.8268097055724355E-01 a       562     1     9     2     7
  1.4817096783224255E+00 a       563     1     9     2     8
  2.2032924360368983E-01 a       564     1     9     2     9
 -1.2265826250090948E+00 a       565     1     9     2    10
  6.2290232622996811E-01 a       566     1     9     2    11
 -2.3195919353252101E-01 a       567     1     9     2    12
 -3.7388617247708972E-01 a       568     1     9     2    13
 -2.3586330632513886E-01 a       569     1     9     2    14
 -3.6246768465404960E-01 a       570     1     9     2    15
  2.2251379490950077E-01 a       571     1    10     2     1
 -1.2167642162460515E-01 a       572     1    10     2     2
  9.9333347407403752E-02 a       573     1    10     2     3
  9.0214351625161907E-02 a       574     1    10     2     4
 -2.3922837989153803E-01 a       575     1    10     2     5
  2.4908770256973914E-01 a       576     1    10     2     6
  4.1480041853037289E-02 a       577     1    10     2     7
 -1.8351558872457058E-01 a       578     1    10     2     8
  4.6026784205167320E-01 a       579     1    10     2     9
 -3.6480019551192439E-01 a       580     1    10     2    10
 -4.9119854577415495E-01 a       581     1    10     2    11
  1.1241010395909014E-01 a       582     1    10     2    12
 -3.4339269647790832E-01 a       583     1    10     2    13
  1.8632005086794282E-01 a       584     1    10     2    14
  3.5363754129271330E-01 a       585     1    10     2    15
 -1.0150228975660991E+00 a       586     1    11     2     1
  3.0080176653625201E-01 a       587     1    11     2     2
  1.2798395969821863E-01 a       588     1    11     2     3
 -5.9863732650839274E-01 a       589     1    11     2     4
  4.1370287578366460E-01 a       590     1    11     2     5
 -7.3345677702109327E-02 a       591     1    11     2     6
  5.1336064001939430E-01 a       592     1    11     2     7
 -3.7969772462474471E-01 a       593     1    11     2     8
  6.7871198250125886E-02 a       594     1    11     2     9
  7.7599645416512253E-01 a       595     1    11     2    10
 -2.1682519339636594E-01 a       596     1    11     2    11
 -9.2900885904306493E-02 a       597     1    11     2    12
  1.7969336019376701E-02 a       598     1    11     2    13
 -3.5697891123581338E-01 a       599     1    11     2    14
 -7.1985172415901666E-01 a       600     1    11     2    15
  3.7472945992280554E-01 a       601     1    12     2     1
 -9.6303844444017624E-03 a       602     1    12     2     2
 -1.8940506985715016E-02 a       603     1    12     2     3
  3.1379997035668855E-01 a       604     1    12     2     4
 -7.2469428332997965E-01 a       605     1    12     2     5
 -1.7631448742398836E-01 a       606     1    12     2     6
 -3.0412746777228711E-01 a       607     1    12     2     7
  2.0726027105763881E-01 a       608     1    12     2     8
  1.0007325743037021E+00 a       609     1    12     2     9
  2.2865959033461553E-01 a       610     1    12     2    10
  1.8208232030011276E-01 a       611     1    12     2    11
 -1.4215865223133725E-01 a       612     1    12     2    12
 -1.1422889798339979E-01 a       613     1    12     2    13
  1.4764323273196331E-02 a       614     1    12     2    14
 -5.3925460634308787E-02 a       615     1    12     2    15
  1.3190398226352205E+00 a       616     1    13     2     1
 -5.4725099287634016E-01 a       617     1    13     2     2
  2.0279064023801879E-01 a       618     1    13     2     3
  1.5073790462663980E-01 a       619     1    13     2     4
 -7.8721982037932881E-01 a       620     1    13     2     5
  4.6632617527200562E-02 a       621     1    13     2     6
 -5.1209868769350664E-01 a       622     1    13     2     7
  2.0512429763270532E+00 a       623     1    13     2     8
 -5.3503706727872642E-02 a       624     1    13     2     9
 -1.1902248639577113E+00 a       625     1    13     2    10
  2.3672134556847005E-01 a       626     1    13     2    11
 -1.2785211342561315E-01 a       627     1    13     2    12
  3.1668884978861195E-01 a       628     1    13     2    13
 -1.3210371678215102E-01 a       629     1    13     2    14
 -3.1944947083341635E-01 a       630     1    13     2    15
  9.2789164261673496E-01 a       631     1    14     2     1
 -4.0101567199239663E-01 a       632     1    14     2     2
  2.8893046586211540E-01 a       633     1    14     2     3
  4.3388921487106019E-01 a       634     1    14     2     4
 -6.7576837918910504E-02 a       635     1    14     2     5
  3.9291522878031787E-01 a       636     1    14     2     6
 -2.1173366328935930E-01 a       637     1    14     2     7
 -6.8120617440341549E-02 a       638     1    14     2     8
  2.2330748031003184E-01 a       639     1    14     2     9
  5.4451735926903622E-01 a       640     1    14     2    10
 -1.1996430343593106E-01 a       641     1    14     2    11
  7.6362695768973296E-02 a       642     1    14     2    12
  1.3724539783558382E-01 a       643     1    14     2    13
  4.0685421118410353E-01 a       644     1    14     2    14
  8.2258311140322379E-02 a       645     1    14     2    15
 -1.2902906245319850E+00 a       646     1    15     2     1
 -1.3168920173103385E-01 a       647     1    15     2     2
  1.5284845520077361E-01 a       648     1    15     2     3
 -3.3576715963107695E-01 a       649     1    15     2     4
 -1.9117617562088983E-02 a       650     1    15     2     5
  2.7960043033709844E-04 a       651     1    15     2     6
  1.4542833220176249E-01 a       652     1    15     2     7
 -1.7106710512397685E+00 a       653     1    15     2     8
 -3.9474520588214101E-01 a       654     1    15     2     9
  6.0123879765430266E-01 a       655     1    15     2    10
 -3.0020236281643592E-01 a       656     1    15     2    11
 -3.5422722065563889E-01 a       657     1    15     2    12
  2.2681112668901957E-01 a       658     1    15     2    13
 -2.5875627947188003E-02 a       659     1    15     2    14
  3.5245801391973902E-01 a       660     1    15     2    15
  1.5870029175034053E+00 b       661     2     1
  1.6425466456938112E-01 b       662     2     2
 -1.9023757967577870E-01 b       663     2     3
  1.8020430132271165E-01 b       664     2     4
 -3.8362957995778607E-01 b       665     2     5
 -1.0681885001618852E+00 b       666     2     6
  9.1527659075019074E-01 b       667     2     7
  1.6074018031275583E+00 b       668     2     8
  8.5339086651164275E-01 b       669     2     9
 -1.6400339368318497E+00 b       670     2    10
 -1.9416979449080315E-01 b       671     2    11
 -4.4521812693729895E-01 b       672     2    12
  9.6977339997926482E-01 b       673     2    13
 -2.9185860109346033E-02 b       674     2    14
 -8.4438272201360942E-01 b       675     2    15
 -2.9749984397672036E-01 a       676     2     1     3     1
 -5.3876780392586998E-01 a       677     2     2     3     1
  1.0740352439421426E+00 a       678     2     3     3     1
 -9.8531748746757220E-01 a       679     2     4     3     1
 -3.1321887751106253E-01 a       680     2     5     3     1
  8.2396810482751393E-01 a       681     2     6     3     1
  1.9065516456715351E-01 a       682     2     7     3     1
  3.5551265288313699E-01 a       683     2     8     3     1
 -3.6182096397560071E-01 a       684     2     9     3     1
  1.4488528186074248E+00 a       685     2    10     3     1
  1.0916029861899215E+00 a       686     2    11     3     1
  1.0912631688022245E+00 a       687     2    12     3     1
 -1.1028279452546454E+00 a       688     2    13     3     1
 -1.3671026681520204E+00 a       689     2    14     3     1
  1.0319820571649405E+00 a       690     2    15     3     1
 -2.3568041063485570E+00 b       691     3     1
