################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
 -6.8946026047691611E-01 a       534     1     8     2     9
  1.0361236611437028E+00 a       535     1     8     2    10
  8.1766462107733451E-01 a       536     1     8     2    11
 -1.4287244486326924E+00 a       537     1     8     2    12
 -2.4340253211805460E-01 a       538     1     8     2    13
  6.1521337260319320E-01 a       539     1     8     2    14
 -5.4428248325963025E-01 a       540     1     8     2    15
  7.6283458155416406E-01 a       541     1     9     2     1
 -4.3148817941036238E-01 a       542     1     9     2     2
  9.3010135974597119E-01 a       543     1     9     2     3
 -6.6146527243536890E-01 a       544     1     9     2     4
  4.9017910676163090E-01 a       545     1     9     2     5
 -6.4854710850693531E-01 a       546     1     9     2     6
 -2.2632185979454076E+00 a       547     1     9     2     7
 -3.9604177487862907E-02 a       548     1     9     2     8
 -1.1775314742807328E+00 a       549     1     9     2     9
  1.3257164008206777E+00 a       550     1     9     2    10
  1.6460928947823024E+00 a       551     1     9     2    11
  6.2194253217373874E-01 a       552     1     9     2    12
  1.1795245514094341E+00 a       553     1     9     2    13
 -8.6135190655388982E-01 a       554     1     9     2    14
  1.5741665682083039E+00 a       555     1     9     2    15
 -8.5275580128545259E-01 a       556     1    10     2     1
 -7.0290757721919628E-01 a       557     1    10     2     2
 -4.8701576927955664E-01 a       558     1    10     2     3
 -8.2089145047556233E-01 a       559     1    10     2     4
 -8.6919268632691293E-01 a       560     1    10     2     5
 -1.3641289312758393E+00 a       561     1    10     2     6
 -6.5536445752095085E-01 a       562     1    10     2     7
 -2.9885204764182371E-01 a       563     1    10     2     8
  3.6052071951396808E-01 a       564     1    10     2     9
  7.4891402508962701E-01 a       565     1    10     2    10
 -1.1523180513801035E+00 a       566     1    10     2    11
  3.0780054354651818E+00 a       567     1    10     2    12
  1.5705600896196732E-02 a       568     1    10     2    13
 -3.0509763100718829E-01 a       569     1    10     2    14
  9.7346414225288525E-01 a       570     1    10     2    15
  7.9207312035435917E-01 a       571     1    11     2     1
 -2.1410282511515541E-01 a       572     1    11     2     2
 -1.0334598694381075E-01 a       573     1    11     2     3
  3.8934218647752733E-01 a       574     1    11     2     4
 -4.3641673324235419E-01 a       575     1    11     2     5
  7.6025248841551829E-01 a       576     1    11     2     6
  1.0270843037507991E+00 a       577     1    11     2     7
  2.1076035453953826E-01 a       578     1    11     2     8
 -1.5311306112640932E-01 a       579     1    11     2     9
 -9.9974874171871941E-01 a       580     1    11     2    10
 -3.0739806243776380E-01 a       581     1    11     2    11
  1.1257438794506278E+00 a       582     1    11     2    12
 -2.9785403295371582E-01 a       583     1    11     2    13
  8.3587698999221482E-01 a       584     1    11     2    14
 -6.4797669258652202E-01 a       585     1    11     2    15
  1.1713262047829809E-01 a       586     1    12     2     1
 -1.8885392449196443E+00 a       587     1    12     2     2
 -6.1064150385339122E-01 a       588     1    12     2     3
 -1.2152083360741515E+00 a       589     1    12     2     4
 -3.4355029951580940E-01 a       590     1    12     2     5
  4.5748030206996632E-01 a       591     1    12     2     6
  2.4333948193981261E-01 a       592     1    12     2     7
  1.4670552644355208E+00 a       593     1    12     2     8
  1.1517775720625002E-01 a       594     1    12     2     9
 -3.1715870445404437E-01 a       595     1    12     2    10
 -4.3974839861558901E-01 a       596     1    12     2    11
  5.2794600987648843E-01 a       597     1    12     2    12
 -5.1722168663450929E-01 a       598     1    12     2    13
 -6.2824297630419257E-01 a       599     1    12     2    14
 -7.2273561562813737E-01 a       600     1    12     2    15
 -3.2410557022137448E-01 a       601     1    13     2     1
  2.5347284677116915E+00 a       602     1    13     2     2
 -4.6319801578111985E-01 a       603     1    13     2     3
  1.2268919787903303E+00 a       604     1    13     2     4
  1.8986814559674308E-02 a       605     1    13     2     5
 -4.3306252717571719E-01 a       606     1    13     2     6
  5.4285809397581250E-02 a       607     1    13     2     7
  4.8765151343452556E-01 a       608     1    13     2     8
  7.0484438492616508E-01 a       609     1    13     2     9
  6.1600325318133342E-01 a       610     1    13     2    10
  1.8581620345375935E-01 a       611     1    13     2    11
  1.9818130526194105E-02 a       612     1    13     2    12
  2.4704266663756658E-01 a       613     1    13     2    13
 -5.6002416169127078E-01 a       614     1    13     2    14
 -1.4974159990406788E-01 a       615     1    13     2    15
 -1.9177088219038047E-01 a       616     1    14     2     1
 -1.1073679202560665E+00 a       617     1    14     2     2
 -7.9620953957772722E-01 a       618     1    14     2     3
 -1.2060178911818027E+00 a       619     1    14     2     4
  6.3129005054329634E-01 a       620     1    14     2     5
 -2.6754934078262543E-01 a       621     1    14     2     6
  6.6613562149226979E-02 a       622     1    14     2     7
  5.3704437606996491E-01 a       623     1    14     2     8
  3.1572637027800210E-01 a       624     1    14     2     9
 -2.4902515244135626E-01 a       625     1    14     2    10
 -5.2941046834238037E-01 a       626     1    14     2    11
 -7.5843607488006459E-01 a       627     1    14     2    12
  6.7765452544963367E-01 a       628     1    14     2    13
  1.7086482047638199E-01 a       629     1    14     2    14
  5.7291263514028967E-01 a       630     1    14     2    15
  4.2057709395714599E-01 a       631     1    15     2     1
 -6.7505503578344939E-01 a       632     1    15     2     2
 -6.3129364052795345E-01 a       633     1    15     2     3
  5.1317745641409573E-01 a       634     1    15     2     4
  1.4116302084574253E+00 a       635     1    15     2     5
  6.6062225738381075E-01 a       636     1    15     2     6
 -6.3888278047723956E-01 a       637     1    15     2     7
  9.7851543168798549E-01 a       638     1    15     2     8
  1.4492439029381677E-02 a       639     1    15     2     9
  1.9457682410918270E-01 a       640     1    15     2    10
  3.2038852347668456E-01 a       641     1    15     2    11
 -2.9080236973139711E-01 a       642     1    15     2    12
  3.6424954074266545E+00 a       643     1    15     2    13
 -5.2704714510319073E-01 a       644     1    15     2    14
 -4.9553843943335379E-01 a       645     1    15     2    15
 -5.7729491248724996E-01 b       646     2     1
 -1.4686102104131453E+00 b       647     2     2
 -8.0751296743094803E-01 b       648     2     3
  5.3029945390268962E-01 b       649     2     4
 -3.3018315047035973E-01 b       650     2     5
  1.9929490321024415E-01 b       651     2     6
 -4.4938894927186129E-01 b       652     2     7
 -6.6598631783651896E-01 b       653     2     8
 -5.4273442465828256E-02 b       654     2     9
  1.5736330058622627E+00 b       655     2    10
 -2.5716549444650511E-01 b       656     2    11
 -4.9679880989416431E-01 b       657     2    12
 -5.2268398977577191E-01 b       658     2    13
 -6.3868313737237448E-01 b       659     2    14
 -7.9905482260913374E-01 b       660     2    15
  1.6212164624777421E+00 a       661     2     1     3     1
  8.9188935095431499E-01 a       662     2     2     3     1
 -8.3339359165718288E-02 a       663     2     3     3     1
  2.3353582699301217E-01 a       664     2     4     3     1
 -4.1949132029339153E-01 a       665     2     5     3     1
 -2.7545641342389886E-02 a       666     2     6     3     1
 -3.1669253459956526E-01 a       667     2     7     3     1
  2.1282332853426911E+00 a       668     2     8     3     1
 -4.3220325836561030E-01 a       669     2     9     3     1
  4.1534385098024273E-01 a       670     2    10     3     1
  7.7281483864022693E-01 a       671     2    11     3     1
 -2.2363729514150438E-01 a       672     2    12     3     1
  3.4001475471989201E-01 a       673     2    13     3     1
  4.1279125871110300E-01 a       674     2    14     3     1
 -2.4049687652129512E-01 a       675     2    15     3     1
 -5.6471016028840892E-01 b       676     3     1
