################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
 -3.9014751780079010E-01 a       533     1     4     2     8
  1.3937076912075219E-01 a       534     1     4     2     9
  6.5657557195394692E-02 a       535     1     4     2    10
  2.6571641854971101E-01 a       536     1     4     2    11
 -8.5567937469531452E-02 a       537     1     4     2    12
 -3.5455684524447006E-01 a       538     1     4     2    13
 -4.3846533261109356E-02 a       539     1     4     2    14
 -2.0268250713427735E-02 a       540     1     4     2    15
 -1.2681285022582733E-01 a       541     1     5     2     1
  8.9943965520485181E-01 a       542     1     5     2     2
 -3.0925613229029342E-02 a       543     1     5     2     3
  4.6131856949002076E-01 a       544     1     5     2     4
 -6.5418369035258395E-01 a       545     1     5     2     5
  2.1604011796232622E-01 a       546     1     5     2     6
  1.2004542631672104E-01 a       547     1     5     2     7
 -1.5759991626635636E-01 a       548     1     5     2     8
  6.1253495902133714E-01 a       549     1     5     2     9
  5.9622721395929212E-01 a       550     1     5     2    10
 -5.7185485652378154E-01 a       551     1     5     2    11
 -1.1802491016882573E-02 a       552     1     5     2    12
 -1.3920073751487727E-01 a       553     1     5     2    13
  6.4287244587476489E-01 a       554     1     5     2    14
  7.9578025868257007E-01 a       555     1     5     2    15
  7.2385693476013757E-01 a       556     1     6     2     1
  6.5351850731830963E-01 a       557     1     6     2     2
 -6.1008911195445004E-01 a       558     1     6     2     3
  1.0856490429586985E-01 a       559     1     6     2     4
 -2.6086938570178309E-01 a       560     1     6     2     5
 -2.2013460747053715E-01 a       561     1     6     2     6
  3.7778491829025429E-02 a       562     1     6     2     7
  3.8354460597547441E-01 a       563     1     6     2     8
  2.2311222232442063E-01 a       564     1     6     2     9
 -1.1443412615531330E-01 a       565     1     6     2    10
 -7.9585334269238450E-01 a       566     1     6     2    11
  4.0562421765697798E-01 a       567     1     6     2    12
  1.7467566428851228E-01 a       568     1     6     2    13
 -2.9169459961384908E-01 a       569     1     6     2    14
  9.1794368732198472E-01 a       570     1     6     2    15
 -6.0092700204075478E-02 a       571     1     7     2     1
  7.1801351822168404E-03 a       572     1     7     2     2
  4.6760861958970013E-01 a       573     1     7     2     3
 -2.1852368117807483E-01 a       574     1     7     2     4
 -4.7926546245281948E-02 a       575     1     7     2     5
  1.6894544791018110E-01 a       576     1     7     2     6
  3.6900308236752116E-01 a       577     1     7     2     7
 -7.1521988643781031E-01 a       578     1     7     2     8
 -5.2669306462450227E-01 a       579     1     7     2     9
 -3.4355447824222535E-01 a       580     1     7     2    10
 -3.6511464753278455E-01 a       581     1     7     2    11
  7.5147506207325354E-03 a       582     1     7     2    12
  2.6412507729185153E-01 a       583     1     7     2    13
 -6.5847640317998912E-01 a       584     1     7     2    14
  1.4793129922268067E-01 a       585     1     7     2    15
 -4.1942184333446153E-01 a       586     1     8     2     1
 -3.2103104413403161E-01 a       587     1     8     2     2
  6.0132611945208553E-02 a       588     1     8     2     3
 -5.3322141146010860E-01 a       589     1     8     2     4
 -5.9446626189896205E-02 a       590     1     8     2     5
  4.6305545414340071E-01 a       591     1     8     2     6
 -6.3521191231555474E-01 a       592     1     8     2     7
 -1.3904789015917374E-01 a       593     1     8     2     8
  1.3902569019279695E-01 a       594     1     8     2     9
 -2.0774269649543878E-02 a       595     1     8     2    10
  7.7572035933416228E-01 a       596     1     8     2    11
 -1.1064087423226483E-01 a       597     1     8     2    12
 -4.0264072564980363E-01 a       598     1     8     2    13
 -1.4126869943315282E-01 a       599     1     8     2    14
 -7.0650107148536745E-01 a       600     1     8     2    15
  5.0371160497926126E-01 a       601     1     9     2     1
 -3.3048829576311906E-01 a       602     1     9     2     2
  3.4135001663655318E-01 a       603     1     9     2     3
 -3.1342712668427386E-01 a       604     1     9     2     4
 -1.1917646715856904E-01 a       605     1     9     2     5
  3.1608708919191680E-01 a       606     1     9     2     6
 -7.5886302036685852E-02 a       607     1     9     2     7
  1.0031255055095811E-01 a       608     1     9     2     8
  6.3429513130315904E-02 a       609     1     9     2     9
  6.8884391584291922E-03 a       610     1     9     2    10
 -1.1212237077754561E-01 a       611     1     9     2    11
 -1.3702530673074129E-01 a       612     1     9     2    12
 -2.9076084152977688E-01 a       613     1     9     2    13
  1.0634645496587818E-01 a       614     1     9     2    14
  3.8806800367846714E-02 a       615     1     9     2    15
  1.2200617828148839E-01 a       616     1    10     2     1
 -4.5888728264628076E-01 a       617     1    10     2     2
 -1.6985782187798909E-01 a       618     1    10     2     3
  4.3177456649755655E-02 a       619     1    10     2     4
  3.5424620075019908E-01 a       620     1    10     2     5
 -3.2572479035746749E-01 a       621     1    10     2     6
  1.2830097858574571E-01 a       622     1    10     2     7
 -6.3505625474504612E-02 a       623     1    10     2     8
  8.9079820739289406E-01 a       624     1    10     2     9
  1.2164115612424324E-01 a       625     1    10     2    10
  5.4099587323096754E-01 a       626     1    10     2    11
 -1.9349825187457012E-01 a       627     1    10     2    12
 -2.2234713794770539E-01 a       628     1    10     2    13
  3.5682059010986311E-01 a       629     1    10     2    14
 -4.5728097830966513E-02 a       630     1    10     2    15
 -4.0867244488047272E-01 a       631     1    11     2     1
 -6.3597786020824956E-02 a       632     1    11     2     2
 -2.7639204505824855E-01 a       633     1    11     2     3
 -2.7268427707778004E-01 a       634     1    11     2     4
  2.1837011129195139E-01 a       635     1    11     2     5
  1.7651101840543965E-01 a       636     1    11     2     6
 -5.1369471752408546E-01 a       637     1    11     2     7
 -1.1250872813415796E-01 a       638     1    11     2     8
 -3.5364704634082156E-01 a       639     1    11     2     9
 -4.9706692272364433E-02 a       640     1    11     2    10
  6.2938045404766663E-01 a       641     1    11     2    11
 -1.4713223484558996E-01 a       642     1    11     2    12
  1.8771685625284137E-01 a       643     1    11     2    13
 -3.9983249350151826E-03 a       644     1    11     2    14
  1.7021384534540651E-01 a       645     1    11     2    15
 -3.2610500571469789E-02 a       646     1    12     2     1
  3.4894580794926044E-01 a       647     1    12     2     2
 -6.4007823902281338E-02 a       648     1    12     2     3
 -1.9742780639887150E-01 a       649     1    12     2     4
 -1.1397200001454543E-03 a       650     1    12     2     5
 -6.3743149912221783E-02 a       651     1    12     2     6
 -1.2069825899745110E-01 a       652     1    12     2     7
  3.7754687824474542E-01 a       653     1    12     2     8
 -3.0410988657247390E-01 a       654     1    12     2     9
 -5.0343410227792285E-01 a       655     1    12     2    10
  6.5570531807860849E-02 a       656     1    12     2    11
 -1.7983292060916709E-01 a       657     1    12     2    12
 -2.7631427839292377E-01 a       658     1    12     2    13
 -6.8795606670597231E-01 a       659     1    12     2    14
 -1.1924154373571121E+00 a       660     1    12     2    15
  6.5585186817175323E-01 a       661     1    13     2     1
  2.6082832583343657E-01 a       662     1    13     2     2
  1.5430515029421199E-01 a       663     1    13     2     3
  5.8703054791337572E-01 a       664     1    13     2     4
 -1.7017152873924701E-01 a       665     1    13     2     5
  1.8019424097699369E-01 a       666     1    13     2     6
  3.0050252311525683E-01 a       667     1    13     2     7
 -1.6420148562823297E-01 a       668     1    13     2     8
  4.1286850986779401E-02 a       669     1    13     2     9
  3.1974870587932602E-01 a       670     1    13     2    10
  7.2556221208186300E-01 a       671     1    13     2    11
  2.4554319416698472E-01 a       672     1    13     2    12
  2.3584755772006649E-01 a       673     1    13     2    13
 -2.3203228490390365E-01 a       674     1    13     2    14
 -7.4083117578613689E-02 a       675     1    13     2    15
 -9.0537667706527314E-01 a       676     1    14     2     1
  4.7724721546821042E-01 a       677     1    14     2     2
  2.0226704075072703E-02 a       678     1    14     2     3
  6.0695567737609748E-03 a       679     1    14     2     4
 -5.3391214900436801E-01 a       680     1    14     2     5
 -1.7918776921086751E-01 a       681     1    14     2     6
  6.1772754242584771E-01 a       682     1    14     2     7
  2.5970503724357474E-01 a       683     1    14     2     8
 -5.8528290855270178E-02 a       684     1    14     2     9
 -3.1899134885916003E-01 a       685     1    14     2    10
  5.0768990963285865E-01 a       686     1    14     2    11
  4.4494604468938416E-02 a       687     1    14     2    12
 -2.8340467935130903E-01 a       688     1    14     2    13
  7.3503699452348373E-02 a       689     1    14     2    14
 -2.5616647000337811E-01 a       690     1    14     2    15
  1.6235273307063484E-02 a       691     1    15     2     1
 -5.4471646324609567E-02 a       692     1    15     2     2
  6.9314123724203847E-01 a       693     1    15     2     3
 -2.8301296326172742E-01 a       694     1    15     2     4
 -4.6816961062228357E-01 a       695     1    15     2     5
  1.8555704119693903E-01 a       696     1    15     2     6
 -3.3534904827578149E-01 a       697     1    15     2     7
  8.8637930748869984E-02 a       698     1    15     2     8
 -1.9587083845886749E-01 a       699     1    15     2     9
  6.5461983031951318E-03 a       700     1    15     2    10
 -7.6919297670756204E-01 a       701     1    15     2    11
 -3.2136883365106270E-02 a       702     1    15     2    12
  4.7783325515666381E-01 a       703     1    15     2    13
 -3.2469940429561528E-01 a       704     1    15     2    14
 -2.4766776381092670E-01 a       705     1    15     2    15
  5.0836468380586741E-01 b       706     2     1
 -3.9559679536303427E-01 b       707     2     2
 -2.6115733822749160E-01 b       708     2     3
  8.9479884873062121E-01 b       709     2     4
 -1.0418572209806352E-01 b       710     2     5
  9.5779854211439544E-02 b       711     2     6
 -1.2100599777410168E+00 b       712     2     7
  5.3167392750395503E-01 b       713     2     8
  3.7139484583910326E-01 b       714     2     9
  7.7940578840170271E-01 b       715     2    10
  5.6692468230565840E-01 b       716     2    11
 -6.2632297322472819E-01 b       717     2    12
 -6.4762011967379085E-01 b       718     2    13
 -5.2709693206404074E-01 b       719     2    14
  1.2128049524297992E-01 b       720     2    15
  1.7188327743649937E-02 a       721     2     1     3     1
  3.4863929621644085E-01 a       722     2     2     3     1
  1.0050516002911669E+00 a       723     2     3     3     1
 -1.1895589768093604E+00 a       724     2     4     3     1
  4.8570264953951453E-01 a       725     2     5     3     1
 -8.8036962586204781E-01 a       726     2     6     3     1
  4.1747772903871494E-01 a       727     2     7     3     1
 -5.8935486309595475E-01 a       728     2     8     3     1
 -5.5404945700346564E-01 a       729     2     9     3     1
 -7.5949625295018863E-01 a       730     2    10     3     1
  6.8608618742587182E-02 a       731     2    11     3     1
  1.0822748403944451E+00 a       732     2    12     3     1
  7.6085315658487240E-01 a       733     2    13     3     1
  1.0078411437759178E+00 a       734     2    14     3     1
  1.9564199094204640E-01 a       735     2    15     3     1
 -1.7551601369266179E+00 b       736     3     1
