################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
  1.9285290710272618E+00 a       534     1     5     2     9
  3.2207376501093937E-01 a       535     1     5     2    10
  4.2678720054441860E-01 a       536     1     5     2    11
  5.2639521770098407E-01 a       537     1     5     2    12
  1.2177348529764671E+00 a       538     1     5     2    13
 -1.3758762286990238E+00 a       539     1     5     2    14
  1.9030077311169416E-01 a       540     1     5     2    15
  1.0683926468985734E+00 a       541     1     6     2     1
 -1.0188422676796174E+00 a       542     1     6     2     2
  1.4911467455015368E-01 a       543     1     6     2     3
  1.1794970864583882E+00 a       544     1     6     2     4
  7.2089101710451697E-01 a       545     1     6     2     5
 -1.3172771911083272E+00 a       546     1     6     2     6
 -9.3792623918300266E-01 a       547     1     6     2     7
 -1.3141507698430091E-01 a       548     1     6     2     8
 -7.0010082843312638E-01 a       549     1     6     2     9
 -1.8188983069133538E-01 a       550     1     6     2    10
 -5.5642504084100736E-02 a       551     1     6     2    11
  1.4064209931699050E+00 a       552     1     6     2    12
  2.9120444779618471E-01 a       553     1     6     2    13
 -3.9557657517803702E-01 a       554     1     6     2    14
  2.1023891460072610E+00 a       555     1     6     2    15
 -6.9297652921530772E-01 a       556     1     7     2     1
  4.8943616192622513E-01 a       557     1     7     2     2
  2.8058596285234139E-01 a       558     1     7     2     3
 -1.2030056742879882E+00 a       559     1     7     2     4
  2.0145364223050144E-01 a       560     1     7     2     5
 -1.0572421179670142E+00 a       561     1     7     2     6
  1.8970655980440931E+00 a       562     1     7     2     7
  1.9372336502631715E-01 a       563     1     7     2     8
 -8.4601851239057979E-01 a       564     1     7     2     9
  1.2227462902137660E+00 a       565     1     7     2    10
  1.3534214228741972E+00 a       566     1     7     2    11
  6.1904919636480919E-02 a       567     1     7     2    12
 -3.9516064983803251E-01 a       568     1     7     2    13
  5.4884732820690918E-01 a       569     1     7     2    14
  1.7183930336002031E+00 a       570     1     7     2    15
  8.3860365713048401E-01 a       571     1     8     2     1
 -4.6786717576262099E-02 a       572     1     8     2     2
 -1.4802190216742533E-01 a       573     1     8     2     3
  1.1511837110570651E+00 a       574     1     8     2     4
  1.4737889177839827E+00 a       575     1     8     2     5
 -6.2590858485271994E-01 a       576     1     8     2     6
 -1.6747188059329041E+00 a       577     1     8     2     7
  1.7642455994786510E+00 a       578     1     8     2     8
 -7.6520786989533940E-01 a       579     1     8     2     9
 -7.4834916213137048E-01 a       580     1     8     2    10
 -1.4387848981341269E+00 a       581     1     8     2    11
  3.7634697033810183E-01 a       582     1     8     2    12
 -8.4979229193989647E-01 a       583     1     8     2    13
 -5.1102033671511804E-01 a       584     1     8     2    14
  5.0176549569869788E-01 a       585     1     8     2    15
  9.6195406321164523E-01 a       586     1     9     2     1
 -5.5184608057651041E-01 a       587     1     9     2     2
  8.1463318949428487E-01 a       588     1     9     2     3
 -2.6269050581695197E-01 a       589     1     9     2     4
 -2.1755262499938352E-01 a       590     1     9     2     5
 -2.2175786403132638E-01 a       591     1     9     2     6
 -4.6418884506459999E-02 a       592     1     9     2     7
  1.5543472721259763E-01 a       593     1     9     2     8
 -1.5385444154208389E-01 a       594     1     9     2     9
 -1.8130750269053267E-01 a       595     1     9     2    10
 -2.1001144591465637E-01 a       596     1     9     2    11
 -1.2200075757031590E+00 a       597     1     9     2    12
 -9.0894239706620616E-01 a       598     1     9     2    13
 -2.6393005844436424E-01 a       599     1     9     2    14
  3.2246287879600105E-01 a       600     1     9     2    15
 -7.3052040216778302E-01 a       601     1    10     2     1
 -5.6775659296096481E-01 a       602     1    10     2     2
  5.0857004235813319E-01 a       603     1    10     2     3
  4.0283226313141773E-01 a       604     1    10     2     4
 -5.7896012641656969E-01 a       605     1    10     2     5
  1.2629379331234882E+00 a       606     1    10     2     6
  7.0687475249159748E-01 a       607     1    10     2     7
 -5.6034822440101950E-01 a       608     1    10     2     8
  7.2094193372583881E-01 a       609     1    10     2     9
  1.9338761799401391E-01 a       610     1    10     2    10
  5.7776966502244870E-02 a       611     1    10     2    11
 -1.2819744245119589E+00 a       612     1    10     2    12
  7.6913994164468813E-02 a       613     1    10     2    13
  1.2426193669539139E-01 a       614     1    10     2    14
 -3.4372300518553833E-01 a       615     1    10     2    15
  3.2446745935142940E-01 a       616     1    11     2     1
 -1.8259138108563341E-01 a       617     1    11     2     2
  6.2269832896887600E-01 a       618     1    11     2     3
  4.2133368292587620E-01 a       619     1    11     2     4
 -7.9204576186514983E-02 a       620     1    11     2     5
  1.0442675369453938E+00 a       621     1    11     2     6
 -6.2400999422955172E-01 a       622     1    11     2     7
 -4.9562832725959599E-01 a       623     1    11     2     8
 -7.8887880597424598E-01 a       624     1    11     2     9
 -2.7051300895147502E-02 a       625     1    11     2    10
 -1.8824670394297898E+00 a       626     1    11     2    11
  1.2326895755782910E-01 a       627     1    11     2    12
 -5.9810374901875553E-02 a       628     1    11     2    13
  1.7260920368713677E-02 a       629     1    11     2    14
  2.6376825342853016E-01 a       630     1    11     2    15
  8.1338707786492437E-02 a       631     1    12     2     1
 -2.1113665098615675E-01 a       632     1    12     2     2
 -7.4032140948941005E-02 a       633     1    12     2     3
  1.3563524256827785E-02 a       634     1    12     2     4
 -1.4675188351857731E+00 a       635     1    12     2     5
 -8.3750314731684275E-02 a       636     1    12     2     6
  1.0138184031047481E+00 a       637     1    12     2     7
 -7.0736073355140816E-01 a       638     1    12     2     8
 -2.0690905155882455E-02 a       639     1    12     2     9
 -1.1955759078713574E-01 a       640     1    12     2    10
  8.1035408475604720E-01 a       641     1    12     2    11
 -5.3705174301140035E-01 a       642     1    12     2    12
 -1.3758708735242111E+00 a       643     1    12     2    13
  5.1923603789766060E-01 a       644     1    12     2    14
 -4.2120235861848770E-01 a       645     1    12     2    15
  5.8272067468197852E-01 a       646     1    13     2     1
 -2.1760827918150150E-01 a       647     1    13     2     2
  4.0173186044617265E-01 a       648     1    13     2     3
 -1.5950668376817314E+00 a       649     1    13     2     4
 -1.6974737135682316E+00 a       650     1    13     2     5
 -5.1735859044930499E-01 a       651     1    13     2     6
 -4.5926038087513810E-01 a       652     1    13     2     7
 -1.8173129606306879E+00 a       653     1    13     2     8
 -9.5703452416419199E-01 a       654     1    13     2     9
 -4.4566120920813157E-01 a       655     1    13     2    10
 -5.2993015791563747E-01 a       656     1    13     2    11
 -5.2685842421251949E-01 a       657     1    13     2    12
  2.9343925694316303E-01 a       658     1    13     2    13
 -5.3264231432664422E-01 a       659     1    13     2    14
 -9.3539335846399163E-01 a       660     1    13     2    15
  1.3204230267109260E+00 a       661     1    14     2     1
  1.2658989280987700E+00 a       662     1    14     2     2
  1.1540447313712450E+00 a       663     1    14     2     3
 -6.6098186512001456E-01 a       664     1    14     2     4
 -2.6652862005685701E-01 a       665     1    14     2     5
  6.8837363384185202E-01 a       666     1    14     2     6
  1.0378549984765060E+00 a       667     1    14     2     7
  1.2207622450207047E+00 a       668     1    14     2     8
  1.5774347700717193E+00 a       669     1    14     2     9
 -1.1834352647301718E+00 a       670     1    14     2    10
  3.2253800794283383E-01 a       671     1    14     2    11
 -9.0495769285458794E-01 a       672     1    14     2    12
 -8.5321716614741627E-01 a       673     1    14     2    13
 -7.7355859467287336E-01 a       674     1    14     2    14
  4.8523730338513438E-01 a       675     1    14     2    15
  1.0071817790830897E+00 a       676     1    15     2     1
  1.4371024954979634E+00 a       677     1    15     2     2
 -8.6549151475802541E-02 a       678     1    15     2     3
  1.2283397544779016E-01 a       679     1    15     2     4
  3.6834293399133961E-01 a       680     1    15     2     5
 -3.0941321865388643E-01 a       681     1    15     2     6
  1.4046365152839750E+00 a       682     1    15     2     7
 -7.0854610069348278E-01 a       683     1    15     2     8
 -1.0419039550073633E-01 a       684     1    15     2     9
  2.8844776716904941E-01 a       685     1    15     2    10
  1.9194787777610711E-01 a       686     1    15     2    11
  1.8878224569411899E+00 a       687     1    15     2    12
 -5.1280211442531198E-01 a       688     1    15     2    13
 -6.2351944197723019E-01 a       689     1    15     2    14
 -2.4890688483764539E-01 a       690     1    15     2    15
  2.0561110486568390E-01 b       691     2     1
  5.2274688657421053E-01 b       692     2     2
 -5.4987196951258066E-01 b       693     2     3
 -1.1603960514293661E+00 b       694     2     4
 -2.9104142304829089E-01 b       695     2     5
 -1.1957863973426659E-01 b       696     2     6
 -1.3103019264972113E+00 b       697     2     7
  4.9703383140461677E-01 b       698     2     8
  1.6702123200906993E-01 b       699     2     9
  7.3063070332885616E-01 b       700     2    10
  7.7305006939745335E-01 b       701     2    11
  1.1898802178607868E+00 b       702     2    12
  1.0877835587885366E-01 b       703     2    13
 -2.7643870478086791E-01 b       704     2    14
 -2.6501520039230418E-03 b       705     2    15
  6.6200579243612889E-01 a       706     2     1     3     1
  4.9684588144827520E-02 a       707     2     2     3     1
  1.4278883036329255E+00 a       708     2     3     3     1
 -1.3468981267998901E+00 a       709     2     4     3     1
 -2.2695558118102492E+00 a       710     2     5     3     1
 -1.3820664666550758E-01 a       711     2     6     3     1
 -1.4271312877880633E+00 a       712     2     7     3     1
  9.5862447218319902E-01 a       713     2     8     3     1
  3.9448261293767262E-01 a       714     2     9     3     1
 -7.1676903683952164E-01 a       715     2    10     3     1
  1.1015582605099727E+00 a       716     2    11     3     1
 -1.0511572608015169E+00 a       717     2    12     3     1
 -4.0994289535453493E-01 a       718     2    13     3     1
 -1.6441824471819781E+00 a       719     2    14     3     1
 -1.0297876723790034E+00 a       720     2    15     3     1
  5.6471016028834142E-01 b       721     3     1
