################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
  2.6446391844032219E-01 a       533     1     7     2     8
 -6.5726137499311355E-01 a       534     1     7     2     9
  1.9129992427666745E-01 a       535     1     7     2    10
 -3.6877282846765524E-01 a       536     1     7     2    11
 -5.5346350834937985E-01 a       537     1     7     2    12
  5.1861485638337013E-01 a       538     1     7     2    13
  2.5247725499155704E-01 a       539     1     7     2    14
  9.7919509289510070E-02 a       540     1     7     2    15
  5.9382860239189428E-01 a       541     1     8     2     1
  4.3637132267616396E-01 a       542     1     8     2     2
  1.2271762126925712E-01 a       543     1     8     2     3
  9.7877813307862049E-01 a       544     1     8     2     4
 -6.0575914040912482E-01 a       545     1     8     2     5
 -5.2692753221671373E-01 a       546     1     8     2     6
 -1.7485279781348018E-01 a       547     1     8     2     7
  6.8517845953960355E-01 a       548     1     8     2     8
 -9.1608543484849547E-01 a       549     1     8     2     9
  5.6242985995487849E-01 a       550     1     8     2    10
  3.2307756785982950E-01 a       551     1     8     2    11
  2.3833437911699235E-01 a       552     1     8     2    12
  1.1410887440313912E-01 a       553     1     8     2    13
 -1.9900933369815438E-01 a       554     1     8     2    14
  2.0829590627244521E-01 a       555     1     8     2    15
 -1.0555770520985337E+00 a       556     1     9     2     1
  7.5309236416191555E-02 a       557     1     9     2     2
 -3.3223379972409472E-01 a       558     1     9     2     3
 -7.6121024486880018E-01 a       559     1     9     2     4
  6.1328392982057767E-01 a       560     1     9     2     5
 -2.6437096274118671E-01 a       561     1     9     2     6
  6.3827802488787344E-01 a       562     1     9     2     7
 -6.7570519814356056E-03 a       563     1     9     2     8
  2.6741801963426348E-01 a       564     1     9     2     9
  2.6640206234678904E-01 a       565     1     9     2    10
 -5.1441785900818038E-01 a       566     1     9     2    11
  2.6470669948473036E-01 a       567     1     9     2    12
  7.8329548015607597E-01 a       568     1     9     2    13
  1.4076970746244262E+00 a       569     1     9     2    14
 -5.1347911485093745E-01 a       570     1     9     2    15
  5.9137447833503227E-02 a       571     1    10     2     1
 -3.8133901067159859E-01 a       572     1    10     2     2
  1.0045510613542599E-01 a       573     1    10     2     3
 -6.2656356219462894E-01 a       574     1    10     2     4
 -1.1639717095556241E+00 a       575     1    10     2     5
  6.9628694099923849E-01 a       576     1    10     2     6
 -1.9151842620548093E-01 a       577     1    10     2     7
 -4.9523641416420267E-01 a       578     1    10     2     8
  1.9703362559068049E-01 a       579     1    10     2     9
 -6.1344983838192046E-01 a       580     1    10     2    10
 -1.1247987109858824E-01 a       581     1    10     2    11
 -2.8640555189694142E-03 a       582     1    10     2    12
 -9.9101296974666886E-01 a       583     1    10     2    13
 -3.5806297139894533E-01 a       584     1    10     2    14
  3.4139643531476521E-01 a       585     1    10     2    15
  4.7269181907503810E-01 a       586     1    11     2     1
 -4.0663945081900849E-01 a       587     1    11     2     2
 -2.3988048989231764E-01 a       588     1    11     2     3
  7.2476614149061958E-01 a       589     1    11     2     4
  7.6431529979748314E-01 a       590     1    11     2     5
  3.6644653330030802E-01 a       591     1    11     2     6
 -1.7614244276730309E-01 a       592     1    11     2     7
  4.1670277719730592E-01 a       593     1    11     2     8
 -2.5739112829143534E-01 a       594     1    11     2     9
 -4.6194109121212690E-02 a       595     1    11     2    10
  1.5387019736124599E-01 a       596     1    11     2    11
  1.7728089401558300E-01 a       597     1    11     2    12
  4.1672762668549029E-01 a       598     1    11     2    13
  3.0214919444458671E-01 a       599     1    11     2    14
 -6.2455267448095697E-01 a       600     1    11     2    15
  1.3040943920676451E-01 a       601     1    12     2     1
  1.7648380921211232E-01 a       602     1    12     2     2
  1.1682584724337948E-01 a       603     1    12     2     3
 -3.5322665802582115E-02 a       604     1    12     2     4
  4.4773128195955036E-01 a       605     1    12     2     5
 -2.2171814744742122E-01 a       606     1    12     2     6
  2.5627489986419150E-01 a       607     1    12     2     7
  1.3586708269109890E-01 a       608     1    12     2     8
  4.7031232833925291E-03 a       609     1    12     2     9
  2.5192882568142988E-01 a       610     1    12     2    10
 -5.3191955138325156E-02 a       611     1    12     2    11
 -6.4233473069688141E-01 a       612     1    12     2    12
  4.1996625360742734E-01 a       613     1    12     2    13
  1.8697525346916591E-01 a       614     1    12     2    14
  7.1169241127010924E-02 a       615     1    12     2    15
 -3.7699844881617747E-02 a       616     1    13     2     1
 -7.3078491750973218E-01 a       617     1    13     2     2
 -6.0979407861317869E-01 a       618     1    13     2     3
  4.8736195860102118E-02 a       619     1    13     2     4
  1.7246963439193336E-01 a       620     1    13     2     5
 -2.3384676179053362E-02 a       621     1    13     2     6
  2.4359692563861624E-01 a       622     1    13     2     7
  6.3042823900051892E-01 a       623     1    13     2     8
 -1.4512827622151916E-01 a       624     1    13     2     9
  2.5454682682260121E-01 a       625     1    13     2    10
 -1.5963399002870157E-01 a       626     1    13     2    11
  4.9388071125201820E-02 a       627     1    13     2    12
 -1.2163510512911414E-01 a       628     1    13     2    13
 -3.6026252676530292E-02 a       629     1    13     2    14
 -9.0741651775327559E-02 a       630     1    13     2    15
 -6.6776518057975109E-01 a       631     1    14     2     1
  2.2845448969528656E-01 a       632     1    14     2     2
 -1.4670797992962761E-01 a       633     1    14     2     3
 -9.6448430797470897E-01 a       634     1    14     2     4
  6.8401205870156065E-02 a       635     1    14     2     5
  5.7761920123730626E-01 a       636     1    14     2     6
 -2.2761135415780959E-01 a       637     1    14     2     7
 -8.1640663364709365E-01 a       638     1    14     2     8
  9.9062565255371327E-01 a       639     1    14     2     9
 -1.9731820474226339E-01 a       640     1    14     2    10
 -9.5049459473199177E-02 a       641     1    14     2    11
  1.8916110266152728E-01 a       642     1    14     2    12
  1.2095861835219479E-01 a       643     1    14     2    13
  5.8018114498410411E-01 a       644     1    14     2    14
  4.4640517985214578E-01 a       645     1    14     2    15
  1.9979895108349527E-01 a       646     1    15     2     1
 -5.2980794431343035E-02 a       647     1    15     2     2
 -1.1407774115914192E-01 a       648     1    15     2     3
  5.6980291711767099E-02 a       649     1    15     2     4
 -4.1059970581917643E-01 a       650     1    15     2     5
  2.3439553089255608E-01 a       651     1    15     2     6
  3.8589027948713778E-01 a       652     1    15     2     7
 -3.3053753526812901E-01 a       653     1    15     2     8
  1.3898370288528197E-01 a       654     1    15     2     9
  1.5033090303276209E-01 a       655     1    15     2    10
  1.7671586421804431E-01 a       656     1    15     2    11
  3.0181758476617199E-01 a       657     1    15     2    12
 -3.2135524171577007E-01 a       658     1    15     2    13
  6.7273962380821659E-02 a       659     1    15     2    14
 -2.5015850862786515E-01 a       660     1    15     2    15
  9.6806399686083322E-01 b       661     2     1
  3.9588165362690086E-01 b       662     2     2
 -4.6882784507886727E-01 b       663     2     3
 -3.0507952014327699E-01 b       664     2     4
 -7.2241943612925141E-01 b       665     2     5
  2.7178308248540889E-01 b       666     2     6
  9.1543023299854434E-02 b       667     2     7
 -3.4172593618547437E-01 b       668     2     8
  1.9483517788955609E-01 b       669     2     9
 -2.1102591307649202E-01 b       670     2    10
 -4.8099217234194935E-01 b       671     2    11
 -7.6822703717575092E-01 b       672     2    12
  8.3035968808733929E-01 b       673     2    13
  1.7685840136095300E-02 b       674     2    14
  1.5728316518142024E-01 b       675     2    15
 -1.0259811231555260E+00 a       676     2     1     3     1
 -1.0335408842002276E+00 a       677     2     2     3     1
  7.9233685111356533E-01 a       678     2     3     3     1
  4.5706636298591319E-01 a       679     2     4     3     1
  1.9204926919406520E-01 a       680     2     5     3     1
 -6.5367694838363288E-01 a       681     2     6     3     1
  7.5074164461702775E-01 a       682     2     7     3     1
  7.8117874799651343E-01 a       683     2     8     3     1
  9.3510468057185947E-01 a       684     2     9     3     1
  8.3629851120289667E-01 a       685     2    10     3     1
  4.4085333258651738E-01 a       686     2    11     3     1
  8.5012144905332776E-01 a       687     2    12     3     1
 -4.9669734614204225E-01 a       688     2    13     3     1
  8.5624400064425799E-01 a       689     2    14     3     1
  6.9714794876612940E-01 a       690     2    15     3     1
 -3.5103202744468334E+00 b       691     3     1
