################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
  3.1338917589114024E-01 a       533     1     4     2     8
 -3.1378882093818394E-01 a       534     1     4     2     9
 -2.0496821644520427E-01 a       535     1     4     2    10
 -1.2265403907811744E-01 a       536     1     4     2    11
  3.5883977451914156E-02 a       537     1     4     2    12
 -6.2791351854112443E-01 a       538     1     4     2    13
  3.3404084288723995E-01 a       539     1     4     2    14
  4.0010271328023317E-02 a       540     1     4     2    15
 -1.3567563188529186E-01 a       541     1     5     2     1
  3.0651554733888409E-01 a       542     1     5     2     2
  3.2620346119676547E-01 a       543     1     5     2     3
 -1.0322605391838689E-01 a       544     1     5     2     4
 -2.6964945990095368E-01 a       545     1     5     2     5
  3.2434599880858889E-01 a       546     1     5     2     6
 -1.6830552218134540E-01 a       547     1     5     2     7
 -2.6143745428775056E-01 a       548     1     5     2     8
  2.3080661134165453E-01 a       549     1     5     2     9
  5.8673129333081192E-02 a       550     1     5     2    10
 -1.0821227131353223E-01 a       551     1     5     2    11
 -4.6111887366090065E-02 a       552     1     5     2    12
 -6.0771291724941001E-02 a       553     1     5     2    13
  3.7833241671356899E-01 a       554     1     5     2    14
  1.3111385181205934E-01 a       555     1     5     2    15
  1.0617505866168803E-01 a       556     1     6     2     1
  1.1966868987342207E-02 a       557     1     6     2     2
  6.9884875621971862E-02 a       558     1     6     2     3
  5.6696162595169031E-01 a       559     1     6     2     4
  7.9041392554373224E-01 a       560     1     6     2     5
  1.2921028967311338E-01 a       561     1     6     2     6
 -5.6411802392428968E-02 a       562     1     6     2     7
  7.2129088337712233E-01 a       563     1     6     2     8
  3.3717355973140767E-01 a       564     1     6     2     9
 -1.1279648660947189E-01 a       565     1     6     2    10
 -8.6582697558811039E-01 a       566     1     6     2    11
 -4.2229196765687221E-01 a       567     1     6     2    12
 -8.5458797652980756E-01 a       568     1     6     2    13
 -1.0958814176451850E-02 a       569     1     6     2    14
 -3.7049357150691298E-02 a       570     1     6     2    15
  8.5290390905920654E-01 a       571     1     7     2     1
 -5.0465805157851040E-01 a       572     1     7     2     2
 -1.7072666385501806E-01 a       573     1     7     2     3
  3.9990869466536666E-01 a       574     1     7     2     4
  1.0031526643127386E-01 a       575     1     7     2     5
 -4.4398834143069366E-01 a       576     1     7     2     6
 -2.0411292159163705E-01 a       577     1     7     2     7
 -8.7889279201773529E-02 a       578     1     7     2     8
 -3.1127495264420990E-01 a       579     1     7     2     9
 -3.4013703054925953E-01 a       580     1     7     2    10
 -5.0819047254214444E-01 a       581     1     7     2    11
  6.3046345851687524E-01 a       582     1     7     2    12
  3.6744593280453423E-02 a       583     1     7     2    13
  1.8033517791839823E-01 a       584     1     7     2    14
  1.8683974903587572E-01 a       585     1     7     2    15
  3.5202980192614886E-01 a       586     1     8     2     1
  1.6599089635732436E-02 a       587     1     8     2     2
  3.2880880634658177E-01 a       588     1     8     2     3
 -4.1696762560466560E-01 a       589     1     8     2     4
  3.2194168995202374E-02 a       590     1     8     2     5
 -6.0962488544114057E-01 a       591     1     8     2     6
  2.9094293825438263E-02 a       592     1     8     2     7
  2.4763050182217319E-01 a       593     1     8     2     8
 -1.1129369384242987E-01 a       594     1     8     2     9
 -2.1619096990298750E-02 a       595     1     8     2    10
 -6.5761870090432190E-02 a       596     1     8     2    11
 -5.9663066055771763E-01 a       597     1     8     2    12
 -2.4592622101837366E-01 a       598     1     8     2    13
  2.1959377316782719E-01 a       599     1     8     2    14
 -2.5974345632448765E-03 a       600     1     8     2    15
  1.9020232792665803E-01 a       601     1     9     2     1
  4.8402208821885578E-01 a       602     1     9     2     2
  2.0360952634414811E-01 a       603     1     9     2     3
  2.6549333648100110E-01 a       604     1     9     2     4
  1.5241770196098769E-01 a       605     1     9     2     5
 -2.0837106310941084E-01 a       606     1     9     2     6
 -7.2489939204031251E-01 a       607     1     9     2     7
 -2.3047953930871369E-02 a       608     1     9     2     8
 -6.4519913245414777E-03 a       609     1     9     2     9
 -1.9992783355916893E-01 a       610     1     9     2    10
 -4.2828780590037552E-01 a       611     1     9     2    11
  5.6514532880112345E-01 a       612     1     9     2    12
  1.0795151091920872E-01 a       613     1     9     2    13
  1.7195911535196487E-01 a       614     1     9     2    14
 -2.2710882477475874E-01 a       615     1     9     2    15
  8.4988542725047067E-01 a       616     1    10     2     1
 -1.9502535606268384E-01 a       617     1    10     2     2
 -1.5660645526201700E-01 a       618     1    10     2     3
  3.5368754982618079E-02 a       619     1    10     2     4
 -4.0391712660986406E-01 a       620     1    10     2     5
  3.3354085317158177E-01 a       621     1    10     2     6
  3.0892661199247229E-01 a       622     1    10     2     7
  2.9793942544883611E-01 a       623     1    10     2     8
  2.6380676213985543E-01 a       624     1    10     2     9
  3.7425857726184164E-01 a       625     1    10     2    10
 -6.0298958278666315E-01 a       626     1    10     2    11
 -4.0243530627770879E-01 a       627     1    10     2    12
 -4.8314509612347412E-01 a       628     1    10     2    13
  3.9403575805552660E-01 a       629     1    10     2    14
 -5.4602876714119997E-01 a       630     1    10     2    15
 -1.5411462294078268E-01 a       631     1    11     2     1
  5.0803290172763726E-01 a       632     1    11     2     2
  3.2457650701742252E-01 a       633     1    11     2     3
 -9.3817374867118511E-02 a       634     1    11     2     4
  7.3202096188272991E-01 a       635     1    11     2     5
 -4.0462480441600585E-01 a       636     1    11     2     6
 -5.3650037236935555E-01 a       637     1    11     2     7
  2.9490752129092695E-01 a       638     1    11     2     8
 -1.1907940904841759E-02 a       639     1    11     2     9
  1.2735770833701476E-01 a       640     1    11     2    10
 -3.8466949258589123E-01 a       641     1    11     2    11
  7.7278599877604970E-01 a       642     1    11     2    12
 -5.8246280197330400E-03 a       643     1    11     2    13
 -3.0854292602015854E-01 a       644     1    11     2    14
  3.5780561425438373E-01 a       645     1    11     2    15
  2.1846245667420522E-01 a       646     1    12     2     1
 -2.3268024630707237E-01 a       647     1    12     2     2
 -4.3514285724567270E-01 a       648     1    12     2     3
  2.5927103614180547E-01 a       649     1    12     2     4
  3.9399464423838682E-01 a       650     1    12     2     5
  4.0692949923041161E-01 a       651     1    12     2     6
  1.4809419453031228E-02 a       652     1    12     2     7
 -6.5219725164446130E-02 a       653     1    12     2     8
 -3.5944414003563518E-01 a       654     1    12     2     9
 -3.5568288620165189E-01 a       655     1    12     2    10
  8.1325362220530870E-02 a       656     1    12     2    11
 -4.3996723090477652E-01 a       657     1    12     2    12
  9.5513504147845196E-01 a       658     1    12     2    13
 -1.0759814159953168E-01 a       659     1    12     2    14
 -1.1351910449922059E-01 a       660     1    12     2    15
  1.8902073441908307E-01 a       661     1    13     2     1
 -3.8584796227279977E-01 a       662     1    13     2     2
  9.1427221062056779E-02 a       663     1    13     2     3
  7.5340782885025193E-01 a       664     1    13     2     4
  3.4861470930394745E-01 a       665     1    13     2     5
  8.0407679425869771E-01 a       666     1    13     2     6
  3.6928030540761553E-01 a       667     1    13     2     7
  7.2006069349367807E-01 a       668     1    13     2     8
 -2.7528712576529707E-01 a       669     1    13     2     9
 -3.2928793917774168E-01 a       670     1    13     2    10
  4.9383869542190029E-01 a       671     1    13     2    11
  3.0776856691437271E-01 a       672     1    13     2    12
 -1.7187701355984691E-01 a       673     1    13     2    13
  4.7712835786171159E-01 a       674     1    13     2    14
  4.7642294089561654E-01 a       675     1    13     2    15
 -3.6833328508266305E-01 a       676     1    14     2     1
 -4.9472226561432764E-01 a       677     1    14     2     2
  6.3154296134669552E-02 a       678     1    14     2     3
  1.2970612720925379E-01 a       679     1    14     2     4
  9.8713189185691302E-02 a       680     1    14     2     5
 -5.1064169131633963E-01 a       681     1    14     2     6
  3.6203331585433218E-01 a       682     1    14     2     7
  1.3531618785486166E-01 a       683     1    14     2     8
  4.1688341458308187E-02 a       684     1    14     2     9
  1.5942163907937820E-01 a       685     1    14     2    10
 -3.6716535461203742E-01 a       686     1    14     2    11
 -4.1507869307161821E-01 a       687     1    14     2    12
 -3.5226333815543698E-01 a       688     1    14     2    13
 -2.9764006994019213E-02 a       689     1    14     2    14
 -5.2000602093694159E-01 a       690     1    14     2    15
 -1.5750984165669141E-02 a       691     1    15     2     1
  8.3146101597004018E-01 a       692     1    15     2     2
 -4.0871898969197629E-01 a       693     1    15     2     3
 -1.1908812013312492E-01 a       694     1    15     2     4
 -3.4891993902122276E-01 a       695     1    15     2     5
 -3.2518456542252286E-02 a       696     1    15     2     6
 -7.0058967350705237E-01 a       697     1    15     2     7
 -4.6270004806023191E-01 a       698     1    15     2     8
 -5.4278104349770784E-01 a       699     1    15     2     9
  1.8115857117719316E-02 a       700     1    15     2    10
  6.3685371307423710E-01 a       701     1    15     2    11
 -9.5219777440290065E-01 a       702     1    15     2    12
 -3.2564817782378253E-01 a       703     1    15     2    13
 -4.2116653194689602E-01 a       704     1    15     2    14
  3.3202373045753092E-01 a       705     1    15     2    15
  4.8460235454635814E-01 b       706     2     1
 -4.0411753943475054E-01 b       707     2     2
  5.5304999081615225E-01 b       708     2     3
  5.0342402363687000E-01 b       709     2     4
 -4.4655074626361080E-01 b       710     2     5
  8.3669474606819505E-01 b       711     2     6
  4.7499756584269193E-01 b       712     2     7
  3.7176420762038281E-01 b       713     2     8
 -4.3730282981566154E-01 b       714     2     9
  4.5304271830026888E-01 b       715     2    10
  7.3363211927131700E-01 b       716     2    11
 -5.4872108049565773E-03 b       717     2    12
  2.2250796235356113E-02 b       718     2    13
 -5.7940472882785554E-01 b       719     2    14
 -6.8608142550814410E-01 b       720     2    15
  5.9738905817189082E-02 a       721     2     1     3     1
 -4.7051853830245344E-01 a       722     2     2     3     1
 -1.1967873417402723E+00 a       723     2     3     3     1
 -4.6418527409038729E-01 a       724     2     4     3     1
  5.3851461446273674E-01 a       725     2     5     3     1
 -3.0493465667523734E-01 a       726     2     6     3     1
 -5.5609037892894120E-01 a       727     2     7     3     1
 -6.9660466480533312E-01 a       728     2     8     3     1
  1.1439639494951495E+00 a       729     2     9     3     1
 -4.1211831401434323E-01 a       730     2    10     3     1
 -4.8572433389606362E-01 a       731     2    11     3     1
 -1.1918942561596173E-01 a       732     2    12     3     1
 -5.3388420865351438E-01 a       733     2    13     3     1
  9.6873905626874224E-01 a       734     2    14     3     1
  5.4764372043840015E-01 a       735     2    15     3     1
 -1.6537714836510815E+00 b       736     3     1
