################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
 -3.1411397003492952E-01 a       533     1     7     2     8
 -2.7343624715400056E-01 a       534     1     7     2     9
  1.2720531478436570E-01 a       535     1     7     2    10
 -3.1264980809610365E-01 a       536     1     7     2    11
  7.2108735426920778E-01 a       537     1     7     2    12
  1.0278379460246613E-01 a       538     1     7     2    13
  1.0207774460236905E+00 a       539     1     7     2    14
  7.1983832388329949E-01 a       540     1     7     2    15
  1.7444110020259213E-01 a       541     1     8     2     1
 -3.6444224544838660E-01 a       542     1     8     2     2
 -4.8013244147195144E-01 a       543     1     8     2     3
  5.1966656218301410E-01 a       544     1     8     2     4
  5.2998288748831446E-01 a       545     1     8     2     5
  1.0953962430210531E+00 a       546     1     8     2     6
 -3.9389565590665293E-01 a       547     1     8     2     7
  4.3965607279707003E-01 a       548     1     8     2     8
  3.9805437575335306E-01 a       549     1     8     2     9
 -3.1558652921836838E-01 a       550     1     8     2    10
 -5.2625275654584525E-01 a       551     1     8     2    11
  8.1371540790528119E-01 a       552     1     8     2    12
 -3.0242210810189823E-01 a       553     1     8     2    13
 -1.0732434435856157E-01 a       554     1     8     2    14
  1.9285044480576902E-01 a       555     1     8     2    15
 -4.2244934177219434E-01 a       556     1     9     2     1
  1.5751689742616445E-01 a       557     1     9     2     2
 -2.7727867298877409E-02 a       558     1     9     2     3
  2.3976014575033303E-01 a       559     1     9     2     4
 -2.7642730541590177E-01 a       560     1     9     2     5
 -2.0974437477094854E-01 a       561     1     9     2     6
  1.1398650448901015E-01 a       562     1     9     2     7
 -6.5797271560526460E-01 a       563     1     9     2     8
 -8.7543850599057921E-02 a       564     1     9     2     9
  1.1046825682306578E-01 a       565     1     9     2    10
 -2.8635629904929401E-02 a       566     1     9     2    11
  7.1192045378870217E-01 a       567     1     9     2    12
  7.3435055002147576E-01 a       568     1     9     2    13
  9.2660863428071583E-01 a       569     1     9     2    14
  3.5454060875008475E-01 a       570     1     9     2    15
  3.1797054010272907E-01 a       571     1    10     2     1
  3.2797528805967296E-01 a       572     1    10     2     2
  4.2715401054911162E-01 a       573     1    10     2     3
 -5.1446232598536279E-01 a       574     1    10     2     4
 -4.0300390079294962E-01 a       575     1    10     2     5
 -9.7406708993256264E-01 a       576     1    10     2     6
  2.9574803132136418E-01 a       577     1    10     2     7
 -1.1078474645733846E-01 a       578     1    10     2     8
 -1.8256336461878445E-01 a       579     1    10     2     9
  5.3563703944834917E-01 a       580     1    10     2    10
 -5.8795186198969250E-02 a       581     1    10     2    11
 -7.0038878768947554E-01 a       582     1    10     2    12
 -8.1065263444214830E-02 a       583     1    10     2    13
 -4.6504040184393736E-01 a       584     1    10     2    14
 -2.4696072547313389E-01 a       585     1    10     2    15
 -3.7995594405066618E-01 a       586     1    11     2     1
  1.1659167389947317E-01 a       587     1    11     2     2
  1.5196344625638133E-01 a       588     1    11     2     3
  6.3832801532336481E-01 a       589     1    11     2     4
 -5.6955199858693972E-01 a       590     1    11     2     5
 -1.1831403366302107E-01 a       591     1    11     2     6
 -2.2806024002471562E-01 a       592     1    11     2     7
 -6.3649908234847719E-01 a       593     1    11     2     8
  3.4031314173173059E-02 a       594     1    11     2     9
  4.6074703793109895E-01 a       595     1    11     2    10
 -2.4477155582316626E-01 a       596     1    11     2    11
 -9.4844705395893636E-01 a       597     1    11     2    12
 -3.5528374483721298E-01 a       598     1    11     2    13
 -9.4274561379148980E-01 a       599     1    11     2    14
  5.9469269929391222E-01 a       600     1    11     2    15
 -6.4418784594058731E-01 a       601     1    12     2     1
  4.4444987034529726E-01 a       602     1    12     2     2
  4.7816834635530597E-01 a       603     1    12     2     3
  3.7927665113197134E-01 a       604     1    12     2     4
  6.2740879613369793E-01 a       605     1    12     2     5
 -5.2573617897883373E-01 a       606     1    12     2     6
 -3.7807714368963391E-01 a       607     1    12     2     7
 -1.3271619208176691E-02 a       608     1    12     2     8
  7.1312249661285632E-01 a       609     1    12     2     9
  6.8519312251513609E-01 a       610     1    12     2    10
 -7.6103565494412342E-02 a       611     1    12     2    11
  9.1514240065661001E-01 a       612     1    12     2    12
  5.5594687810514534E-02 a       613     1    12     2    13
  7.8113695033118802E-01 a       614     1    12     2    14
  2.0215407293272117E-01 a       615     1    12     2    15
  6.0057245475695645E-02 a       616     1    13     2     1
  1.3257910942276371E-01 a       617     1    13     2     2
  1.0845260661863863E-01 a       618     1    13     2     3
  7.3682458088738967E-02 a       619     1    13     2     4
  7.5050866828642226E-01 a       620     1    13     2     5
  7.4021085523419550E-01 a       621     1    13     2     6
  6.4348423088454498E-01 a       622     1    13     2     7
  4.0307594451857154E-01 a       623     1    13     2     8
  4.6691239427523162E-01 a       624     1    13     2     9
  4.1654052242803530E-01 a       625     1    13     2    10
  6.1039305263777877E-01 a       626     1    13     2    11
  1.2518606730080029E-01 a       627     1    13     2    12
  5.2518820150924239E-01 a       628     1    13     2    13
 -4.5373322190118437E-01 a       629     1    13     2    14
 -3.0744921193842201E-01 a       630     1    13     2    15
 -5.3799932492351399E-01 a       631     1    14     2     1
  2.2500808822270213E-01 a       632     1    14     2     2
 -5.3141656358618317E-01 a       633     1    14     2     3
  7.5765385755671169E-02 a       634     1    14     2     4
  1.2247156034388245E+00 a       635     1    14     2     5
 -9.2831481229268847E-02 a       636     1    14     2     6
  5.0176112746753065E-01 a       637     1    14     2     7
  4.7149995698213365E-01 a       638     1    14     2     8
  1.2708406652644675E+00 a       639     1    14     2     9
 -1.9589013064741399E-02 a       640     1    14     2    10
  1.2979613055949438E-01 a       641     1    14     2    11
  1.4149041999320928E+00 a       642     1    14     2    12
 -4.6917264338090303E-01 a       643     1    14     2    13
  4.7201793173115381E-01 a       644     1    14     2    14
  4.3265620831507329E-01 a       645     1    14     2    15
 -9.3437026870595885E-01 a       646     1    15     2     1
  4.7131398170113259E-01 a       647     1    15     2     2
  1.9965280632393459E-02 a       648     1    15     2     3
  7.3186954375798863E-01 a       649     1    15     2     4
  1.1879142849393283E+00 a       650     1    15     2     5
  4.5497774929948714E-01 a       651     1    15     2     6
  3.6468486930727045E-02 a       652     1    15     2     7
 -6.3609632308226249E-01 a       653     1    15     2     8
  1.5746587150266558E+00 a       654     1    15     2     9
  1.1644680822450144E+00 a       655     1    15     2    10
 -4.1771256381783209E-02 a       656     1    15     2    11
  1.6299080934777488E-01 a       657     1    15     2    12
  1.3434393412323871E-02 a       658     1    15     2    13
  1.8972317130469776E-01 a       659     1    15     2    14
  1.7714963069510429E-02 a       660     1    15     2    15
 -1.7250875301281202E-01 b       661     2     1
 -1.4785937072788822E+00 b       662     2     2
  7.1240703738705458E-01 b       663     2     3
  2.9785558736433493E-01 b       664     2     4
 -3.9875820717050137E-01 b       665     2     5
  1.6912991794940030E-01 b       666     2     6
  2.1660597807477885E-01 b       667     2     7
  2.0355019819131578E-01 b       668     2     8
 -4.0074171571639883E-01 b       669     2     9
 -8.6901019226826393E-01 b       670     2    10
 -3.9301052157444161E-01 b       671     2    11
  4.3462828702872680E-01 b       672     2    12
  3.7828277328298082E-01 b       673     2    13
  1.2923659013340152E-01 b       674     2    14
  8.1333061199849577E-01 b       675     2    15
 -1.4891912437519475E-01 a       676     2     1     3     1
  1.0213133927250344E+00 a       677     2     2     3     1
 -8.6855663223669077E-01 a       678     2     3     3     1
 -9.5780889161708449E-01 a       679     2     4     3     1
  7.5405717088136281E-01 a       680     2     5     3     1
  3.2733027758762390E-01 a       681     2     6     3     1
 -1.0449412139461267E+00 a       682     2     7     3     1
 -9.1920124050776009E-01 a       683     2     8     3     1
 -7.8884015902865456E-01 a       684     2     9     3     1
  3.8622093504741922E-01 a       685     2    10     3     1
  1.2603173701542916E+00 a       686     2    11     3     1
  1.8387446111422251E-01 a       687     2    12     3     1
 -8.8377220635124251E-02 a       688     2    13     3     1
 -4.3553784749247476E-01 a       689     2    14     3     1
 -9.5349970574476217E-01 a       690     2    15     3     1
 -3.3075429690818177E+00 b       691     3     1
