################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
 -3.7237886448138613E-01 a       533     1     5     2     8
  1.8357639629605245E+00 a       534     1     5     2     9
 -2.3687797489554402E-01 a       535     1     5     2    10
 -5.7683805024122042E-02 a       536     1     5     2    11
 -7.6961853212643108E-02 a       537     1     5     2    12
 -1.7644151598601696E-01 a       538     1     5     2    13
  9.0928366393286086E-01 a       539     1     5     2    14
 -1.0472380095327756E+00 a       540     1     5     2    15
 -5.4494958556897510E-01 a       541     1     6     2     1
  6.5533528887217571E-02 a       542     1     6     2     2
  7.0744563708893082E-01 a       543     1     6     2     3
 -1.7327458093773200E+00 a       544     1     6     2     4
 -1.0830256352586112E+00 a       545     1     6     2     5
 -5.0804772355951378E-01 a       546     1     6     2     6
 -9.5828451435373319E-01 a       547     1     6     2     7
 -7.8205141497536580E-03 a       548     1     6     2     8
 -3.6745394190183628E-01 a       549     1     6     2     9
 -1.9201838878949035E-01 a       550     1     6     2    10
  3.6331567792003266E-01 a       551     1     6     2    11
  5.6477640511704874E-01 a       552     1     6     2    12
 -4.7542571841502501E-01 a       553     1     6     2    13
  1.6295486874492138E-01 a       554     1     6     2    14
 -1.0335046187599419E-03 a       555     1     6     2    15
  2.1398021344800342E+00 a       556     1     7     2     1
 -3.4782508063567974E-02 a       557     1     7     2     2
  1.2943433134397437E-02 a       558     1     7     2     3
  7.0968808658347649E-02 a       559     1     7     2     4
  2.3811863191933724E-01 a       560     1     7     2     5
  4.9945826319965131E-01 a       561     1     7     2     6
  1.1360290424717623E+00 a       562     1     7     2     7
  2.8356018334627775E-01 a       563     1     7     2     8
 -1.8783813280372896E+00 a       564     1     7     2     9
 -4.2858234186259897E-01 a       565     1     7     2    10
  5.6123451233414938E-02 a       566     1     7     2    11
  1.1978154604929703E+00 a       567     1     7     2    12
  5.3228998284399165E-01 a       568     1     7     2    13
 -3.1049784073214709E-01 a       569     1     7     2    14
 -1.8439580804986061E-01 a       570     1     7     2    15
  8.9599968934661056E-01 a       571     1     8     2     1
  1.4972929608132818E-01 a       572     1     8     2     2
 -2.8971849466207522E-01 a       573     1     8     2     3
  1.4696871753775209E+00 a       574     1     8     2     4
  4.8485926361833920E-01 a       575     1     8     2     5
  5.6163745909679696E-01 a       576     1     8     2     6
  2.9474378167487675E-01 a       577     1     8     2     7
  3.7795484284436731E-01 a       578     1     8     2     8
 -3.3377052079192315E-01 a       579     1     8     2     9
  9.8904115409630433E-01 a       580     1     8     2    10
 -9.8325995385852727E-01 a       581     1     8     2    11
  6.8029612961026664E-01 a       582     1     8     2    12
 -1.1204744139916774E+00 a       583     1     8     2    13
  1.1432091646561766E+00 a       584     1     8     2    14
 -1.8923737151635389E-01 a       585     1     8     2    15
 -1.9529540987416119E+00 a       586     1     9     2     1
 -5.5394686077546873E-01 a       587     1     9     2     2
 -8.2787762605094894E-01 a       588     1     9     2     3
  3.0288216004253404E-01 a       589     1     9     2     4
 -3.1227428705268523E-01 a       590     1     9     2     5
 -1.3070035051407616E+00 a       591     1     9     2     6
  6.2197348091435067E-02 a       592     1     9     2     7
  5.2084712569874836E-01 a       593     1     9     2     8
  1.0515231718649170E+00 a       594     1     9     2     9
  3.6833634868910853E-01 a       595     1     9     2    10
  8.7683199086891081E-02 a       596     1     9     2    11
  8.4447487061223359E-01 a       597     1     9     2    12
  1.9857136383477691E-02 a       598     1     9     2    13
 -1.1802988561676386E+00 a       599     1     9     2    14
  1.8809044996708268E+00 a       600     1     9     2    15
  2.2161644403778076E+00 a       601     1    10     2     1
 -7.1106157563390893E-01 a       602     1    10     2     2
 -7.0435727794041592E-01 a       603     1    10     2     3
  1.3854939437604213E-01 a       604     1    10     2     4
 -3.6010100449256816E-01 a       605     1    10     2     5
  5.1064961685500165E-01 a       606     1    10     2     6
 -6.8391741556148178E-01 a       607     1    10     2     7
  1.8428881961466570E+00 a       608     1    10     2     8
 -3.2313839541480743E-01 a       609     1    10     2     9
 -8.7345632890952229E-01 a       610     1    10     2    10
 -2.1529267977521488E-01 a       611     1    10     2    11
  1.4675990314968811E-02 a       612     1    10     2    12
 -7.9677608108448983E-01 a       613     1    10     2    13
  1.4858050512758222E-01 a       614     1    10     2    14
  1.1179177968188978E+00 a       615     1    10     2    15
  1.5545482421121701E+00 a       616     1    11     2     1
  3.9233574827631784E-01 a       617     1    11     2     2
  9.7848745050506014E-01 a       618     1    11     2     3
 -3.8239063116091110E-01 a       619     1    11     2     4
 -3.9957249278208201E-01 a       620     1    11     2     5
 -4.1738287203321844E-01 a       621     1    11     2     6
 -9.7607445496528289E-01 a       622     1    11     2     7
 -2.7461855533438342E-03 a       623     1    11     2     8
  1.1595101201252918E+00 a       624     1    11     2     9
 -4.6264163272791270E-01 a       625     1    11     2    10
 -3.5470257771481251E-01 a       626     1    11     2    11
 -2.7821066942821121E-01 a       627     1    11     2    12
  6.4318495920140006E-01 a       628     1    11     2    13
 -6.5743992697053133E-01 a       629     1    11     2    14
 -8.1011114703655684E-02 a       630     1    11     2    15
  1.3306941970511379E+00 a       631     1    12     2     1
 -2.0430503113480156E-01 a       632     1    12     2     2
 -4.9029096103174225E-01 a       633     1    12     2     3
  1.5567305652496602E-01 a       634     1    12     2     4
 -1.1841659409116203E+00 a       635     1    12     2     5
  1.1810732994226494E+00 a       636     1    12     2     6
  3.8851619468983839E-01 a       637     1    12     2     7
  2.1885649158454910E+00 a       638     1    12     2     8
 -2.8197361555271971E-01 a       639     1    12     2     9
  1.7027066956964412E+00 a       640     1    12     2    10
 -1.3071390895328796E-02 a       641     1    12     2    11
  7.7893141047305747E-01 a       642     1    12     2    12
 -7.1087151734728504E-01 a       643     1    12     2    13
  5.0910978320518951E-01 a       644     1    12     2    14
  5.5996230632648070E-01 a       645     1    12     2    15
 -4.2116026151061353E-01 a       646     1    13     2     1
 -7.1298909535259880E-01 a       647     1    13     2     2
  1.3465373218024840E-01 a       648     1    13     2     3
  6.5211208623676875E-01 a       649     1    13     2     4
  1.6625922306491006E+00 a       650     1    13     2     5
 -7.5392884172155050E-01 a       651     1    13     2     6
  1.2147462568899536E+00 a       652     1    13     2     7
 -3.3045997325611470E-01 a       653     1    13     2     8
 -5.4236965933973236E-01 a       654     1    13     2     9
  3.0645136971477707E-02 a       655     1    13     2    10
 -1.2087571859169506E+00 a       656     1    13     2    11
  1.1951033892981895E+00 a       657     1    13     2    12
 -1.8281068608341400E+00 a       658     1    13     2    13
 -1.2211266506812211E+00 a       659     1    13     2    14
  1.4531731673864665E+00 a       660     1    13     2    15
 -1.6127431263628911E-01 a       661     1    14     2     1
 -1.5011936659279475E+00 a       662     1    14     2     2
 -6.9741767621933548E-01 a       663     1    14     2     3
  5.3939265475454390E-01 a       664     1    14     2     4
  6.3833895921137862E-01 a       665     1    14     2     5
  1.9542323813057467E+00 a       666     1    14     2     6
  2.5418425782027184E-02 a       667     1    14     2     7
 -1.8711416510118970E+00 a       668     1    14     2     8
  1.3773295849522557E-01 a       669     1    14     2     9
 -1.3431273912792014E+00 a       670     1    14     2    10
 -5.2734342880080864E-01 a       671     1    14     2    11
 -1.9727881911711193E-01 a       672     1    14     2    12
 -2.6266082378044320E-01 a       673     1    14     2    13
  1.3340016240491914E+00 a       674     1    14     2    14
 -5.0056127338284784E-01 a       675     1    14     2    15
  2.6062486644268645E-01 a       676     1    15     2     1
  2.9019972806191946E-01 a       677     1    15     2     2
  6.5701163474957483E-02 a       678     1    15     2     3
 -2.4956856030069369E-01 a       679     1    15     2     4
  6.6940436910331058E-01 a       680     1    15     2     5
  2.0338143708242504E+00 a       681     1    15     2     6
  1.4506818854974266E+00 a       682     1    15     2     7
  1.7241870491079740E+00 a       683     1    15     2     8
  1.1131005653846045E-01 a       684     1    15     2     9
 -3.1594084016230893E-02 a       685     1    15     2    10
  1.1015299676002637E+00 a       686     1    15     2    11
  2.4192188925521085E+00 a       687     1    15     2    12
  3.8885192251429765E-02 a       688     1    15     2    13
 -1.8929417871364357E-01 a       689     1    15     2    14
 -1.1918811864032726E+00 a       690     1    15     2    15
  3.4024377755150617E-02 b       691     2     1
  6.5234049707572503E-02 b       692     2     2
 -6.6671051655022306E-01 b       693     2     3
 -6.1258998086714322E-01 b       694     2     4
  2.8505369716904977E-01 b       695     2     5
  8.9969209239770143E-01 b       696     2     6
 -9.8738697980854562E-01 b       697     2     7
  7.1154742960942263E-01 b       698     2     8
  1.7996644538002318E-01 b       699     2     9
  7.2878793439230849E-01 b       700     2    10
  1.5565119884021048E-01 b       701     2    11
  9.1245342438495081E-01 b       702     2    12
  2.4089919147882877E-01 b       703     2    13
 -4.4891386608422973E-01 b       704     2    14
 -8.6906233116625320E-01 b       705     2    15
  4.1590716543120237E-01 a       706     2     1     3     1
  4.5716590666909251E-01 a       707     2     2     3     1
  1.9660007026461068E-01 a       708     2     3     3     1
 -7.4840506273708873E-01 a       709     2     4     3     1
 -2.3346046596287371E+00 a       710     2     5     3     1
 -1.2412977375489416E+00 a       711     2     6     3     1
 -2.0560664924728571E+00 a       712     2     7     3     1
 -9.1305796701426967E-01 a       713     2     8     3     1
 -2.3077805549816621E+00 a       714     2     9     3     1
 -5.2732063222101655E-01 a       715     2    10     3     1
  1.3824469660665977E+00 a       716     2    11     3     1
 -5.5968229236230171E-01 a       717     2    12     3     1
  1.0263712905717719E+00 a       718     2    13     3     1
 -2.1986369165563580E+00 a       719     2    14     3     1
 -2.7566366745481286E-01 a       720     2    15     3     1
  1.7834427038603859E+00 b       721     3     1
